PLT_CN,prescription,template,entry_years,n_entries,cuts,regen_slot,stand_age,units,acres,owner_classes,counties,si_expanded_runs,keyfile_sha256_16
249673610010854,pine_plantation_long_rotation,plantation_rotation,2027;2032,2,True,planted_pine_regen,26.0,10,296.6747209894787,private_family;private_industrial;state,Baker;Columbia;Hamilton;Suwannee;Union,3,8d6efebaa6a9d5df
249673610010854,pine_plantation_short_rotation,clearcut,2027,1,True,planted_pine_regen,26.0,4,100.52246918084285,private_industrial,Baker;Columbia;Hamilton;Suwannee,3,a878459f3c395955
249673610010854,public_selection_light,selection_harvest,2032;2042;2052;2062,4,True,,26.0,3,10.452557636061094,local;state,Columbia;Hamilton;Suwannee,3,6f398803e13aaf61
249673610010854,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,True,,26.0,3,10.452557636061094,local;state,Columbia;Hamilton;Suwannee,3,344f6bab8430e587
249673656010854,family_light_thin,thin_from_below,2032,1,True,,35.0,5,27.57696057173565,private_family,Baker;Columbia;Hamilton;Suwannee;Union,3,dcc797f386a33702
249673656010854,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,True,,35.0,5,27.57696057173565,private_family,Baker;Columbia;Hamilton;Suwannee;Union,3,c78b3166799e705e
249673656010854,hardwood_clearcut_regen,clearcut,2037,1,True,hardwood_regen,35.0,5,14.45566481582917,private_industrial,Baker;Columbia;Hamilton;Suwannee;Union,3,9d8e5160bac2303b
249673656010854,no_management,no_management,,0,False,,35.0,13,42.69980991752617,local;private_family;private_industrial;state,Baker;Columbia;Hamilton;Suwannee;Union,3,90c768661e0b061e
249673656010854,public_selection_light,selection_harvest,2032;2042;2052;2062,4,True,,35.0,3,0.6671845299613464,local;state,Baker;Columbia;Hamilton,3,fc677b102f887431
249673656010854,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,True,,35.0,3,0.6671845299613464,local;state,Baker;Columbia;Hamilton,3,e63803cfae2857c3
249673677010854,family_light_thin,thin_from_below,2032,1,True,,10.0,5,337.81776700376173,private_family,Baker;Columbia;Hamilton;Suwannee;Union,3,ce7f2e3418a30b90
249673677010854,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,True,,10.0,5,337.81776700376173,private_family,Baker;Columbia;Hamilton;Suwannee;Union,3,fa8ad96df79c202d
249673677010854,hardwood_clearcut_regen,clearcut,2062,1,True,hardwood_regen,10.0,5,112.30939587682664,private_industrial,Baker;Columbia;Hamilton;Suwannee;Union,3,4f6cdbf610487e8d
249673677010854,no_management,no_management,,0,False,,10.0,19,465.2500122263789,federal;local;private_family;private_industrial;state,Baker;Columbia;Hamilton;Suwannee;Union,3,4a22f673890fc978
249673677010854,public_selection_light,selection_harvest,2032;2042;2052;2062,4,True,,10.0,9,15.122849345790517,federal;local;state,Baker;Columbia;Hamilton;Suwannee,3,f0547e6e67f9e2e8
249673677010854,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,True,,10.0,9,15.122849345790517,federal;local;state,Baker;Columbia;Hamilton;Suwannee,3,c6c2de0d2d61eba9
249673679010854,family_light_thin,thin_from_below,2032,1,True,,33.0,3,104.97036604725183,private_family,Baker;Hamilton;Suwannee,3,180bfea7b4bbdb4f
249673679010854,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,True,,33.0,3,104.97036604725183,private_family,Baker;Hamilton;Suwannee,3,76aa585fa858fe99
249673679010854,no_management,no_management,,0,False,,33.0,8,130.7681678724239,federal;private_family;private_industrial;state,Baker;Columbia;Hamilton;Suwannee,3,aeaad178e185d147
249673679010854,pine_plantation_long_rotation,clearcut,2027,1,True,planted_pine_regen,33.0,6,110.08544744362216,private_family;private_industrial;state,Baker;Columbia;Hamilton;Suwannee,3,892b92eb5bb68830
249673679010854,pine_plantation_short_rotation,clearcut,2027,1,True,planted_pine_regen,33.0,2,4.670291709729424,private_industrial,Columbia;Hamilton,3,892b92eb5bb68830
249673679010854,public_selection_light,selection_harvest,2032;2042;2052;2062,4,True,,33.0,3,21.127510115442636,federal;state,Baker;Columbia;Hamilton,3,2fd27e18102d95f9
249673679010854,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,True,,33.0,3,21.127510115442636,federal;state,Baker;Columbia;Hamilton,3,1e5532147c087d88
249673681010854,family_light_thin,thin_from_below,2032,1,True,,38.0,3,25.57540698185161,private_family,Baker;Hamilton;Suwannee,3,f699ca86bb617446
249673681010854,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,True,,38.0,3,25.57540698185161,private_family,Baker;Hamilton;Suwannee,3,7a3b616a04398a50
249673681010854,no_management,no_management,,0,False,,38.0,9,41.587835700923925,federal;local;private_family;private_industrial;state,Baker;Columbia;Hamilton;Suwannee,3,73743712ebf06e04
249673681010854,pine_plantation_long_rotation,clearcut,2027,1,True,planted_pine_regen,38.0,6,29.800909004940138,private_family;private_industrial;state,Baker;Hamilton;Suwannee,3,6f02fef8e2522474
249673681010854,pine_plantation_short_rotation,clearcut,2027,1,True,planted_pine_regen,38.0,2,4.003107179768078,private_industrial,Baker;Hamilton,3,6f02fef8e2522474
249673681010854,public_selection_light,selection_harvest,2032;2042;2052;2062,4,True,,38.0,4,12.009321539304235,federal;local;state,Baker;Columbia;Hamilton,3,45adad65a332b3c7
249673681010854,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,True,,38.0,4,12.009321539304235,federal;local;state,Baker;Columbia;Hamilton,3,7b0ab75b6702e90e
249673771010854,family_light_thin,thin_from_below,2032,1,True,,34.0,3,122.98434835620819,private_family,Columbia;Suwannee;Union,3,2459f1f853b4881e
249673771010854,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,True,,34.0,3,122.98434835620819,private_family,Columbia;Suwannee;Union,3,6f3f98aa49853b11
249673771010854,hardwood_clearcut_regen,clearcut,2042,1,True,hardwood_regen,34.0,3,13.343690599226928,private_industrial,Columbia;Suwannee;Union,3,310ea08476685a1b
249673771010854,no_management,no_management,,0,False,,34.0,11,139.88635644856228,local;private_family;private_industrial;state,Columbia;Suwannee;Union,3,5ad39258196df3d4
249673771010854,public_selection_light,selection_harvest,2032;2042;2052;2062,4,True,,34.0,5,3.5583174931271806,local;state,Columbia;Suwannee;Union,3,4cd0093d1f00752f
249673771010854,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,True,,34.0,5,3.5583174931271806,local;state,Columbia;Suwannee;Union,3,d34f19f4cd65c220
249673808010854,family_light_thin,thin_from_below,2032,1,True,,49.0,2,16.67961324903366,private_family,Columbia;Union,3,99e250ab8abe434c
249673808010854,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,True,,49.0,2,16.67961324903366,private_family,Columbia;Union,3,c9198a99deebf066
249673808010854,no_management,no_management,,0,False,,49.0,4,19.570746212199495,private_family;private_industrial,Baker;Columbia;Union,3,e66b78823990ccb3
249673808010854,pine_plantation_long_rotation,clearcut,2027,1,True,planted_pine_regen,49.0,4,19.570746212199495,private_family;private_industrial,Baker;Columbia;Union,3,a36433f7db6d6d45
249673808010854,pine_plantation_short_rotation,clearcut,2027,1,True,planted_pine_regen,49.0,2,2.891132963165834,private_industrial,Baker;Columbia,3,a36433f7db6d6d45
249674041010854,hardwood_clearcut_regen,clearcut,2052,1,True,hardwood_regen,24.0,1,0.2223948433204488,private_industrial,Baker,3,c9eb5bf56813b1a3
249674041010854,no_management,no_management,,0,False,,24.0,1,0.2223948433204488,private_industrial,Baker,3,eff23bfc5e782d90
258739114010854,family_light_thin,thin_from_below,2032,1,True,,20.0,2,2.8911329631658345,private_family,Hamilton;Suwannee,3,2cf11a0ce85b1cc5
258739114010854,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,True,,20.0,2,2.8911329631658345,private_family,Hamilton;Suwannee,3,740766cbfb09bd7f
258739114010854,hardwood_clearcut_regen,clearcut,2052,1,True,hardwood_regen,20.0,1,0.2223948433204488,private_industrial,Hamilton,3,db0906b5d44cf809
258739114010854,no_management,no_management,,0,False,,20.0,3,3.1135278064862835,private_family;private_industrial,Hamilton;Suwannee,3,480b3f2611946a53
259079310010854,family_light_thin,thin_from_below,2032,1,True,,54.0,2,21.79469464540398,private_family,Baker;Union,3,66de6d149d64d410
259079310010854,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,True,,54.0,2,21.79469464540398,private_family,Baker;Union,3,bdaad90266d533f9
259079310010854,hardwood_clearcut_regen,clearcut,2027,1,True,hardwood_regen,54.0,1,1.3343690599226927,private_industrial,Baker,3,f219cfa5d7dece1b
259079310010854,no_management,no_management,,0,False,,54.0,3,23.129063705326672,private_family;private_industrial,Baker;Union,3,17de6c69f43c5cf5
259082814010854,family_light_thin,thin_from_below,2032,1,True,,120.0,4,6.449450456293015,private_family,Baker;Columbia;Hamilton;Suwannee,3,1a63bda679e622ad
259082814010854,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,True,,120.0,4,6.449450456293015,private_family,Baker;Columbia;Hamilton;Suwannee,3,e692bdb39d2fd7f2
259082814010854,hardwood_clearcut_regen,clearcut,2027,1,True,hardwood_regen,120.0,2,4.892686553049874,private_industrial,Baker;Hamilton,3,8a32ebf635203cfd
259082814010854,no_management,no_management,,0,False,,120.0,6,11.342137009342888,private_family;private_industrial,Baker;Columbia;Hamilton;Suwannee,3,9c4bb77c3eeb7b27
259083023010854,family_light_thin,thin_from_below,2032,1,True,,30.0,5,7989.979535973764,private_family,Baker;Columbia;Hamilton;Suwannee;Union,3,02f394922e9910bb
259083023010854,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,True,,30.0,5,7989.979535973764,private_family,Baker;Columbia;Hamilton;Suwannee;Union,3,29ac7b3d0d19d369
259083023010854,hardwood_clearcut_regen,clearcut,2042,1,True,hardwood_regen,30.0,5,2913.1500526545587,private_industrial,Baker;Columbia;Hamilton;Suwannee;Union,3,92e49066ac2cf282
259083023010854,no_management,no_management,,0,False,,30.0,20,12075.817597457048,federal;local;private_family;private_industrial;state,Baker;Columbia;Hamilton;Suwannee;Union,3,150bbd41a5b4300a
259083023010854,public_selection_light,selection_harvest,2032;2042;2052;2062,4,True,,30.0,10,1172.6880088287264,federal;local;state,Baker;Columbia;Hamilton;Suwannee;Union,3,f4eb2c3a19cc80aa
259083023010854,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,True,,30.0,10,1172.6880088287264,federal;local;state,Baker;Columbia;Hamilton;Suwannee;Union,3,ac73a543bfa66814
259083192010854,family_light_thin,thin_from_below,2032,1,True,,21.0,2,111.19742166022439,private_family,Hamilton;Suwannee,3,7a53e2367b5a79fb
259083192010854,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,True,,21.0,2,111.19742166022439,private_family,Hamilton;Suwannee,3,30e6b2111a35e1f7
259083192010854,no_management,no_management,,0,False,,21.0,5,174.80234684987275,local;private_family;private_industrial,Columbia;Hamilton;Suwannee,3,ba2fa8e3d468a973
259083192010854,pine_plantation_long_rotation,plantation_rotation,2027;2037,2,True,planted_pine_regen,21.0,4,173.6903726332705,private_family;private_industrial,Hamilton;Suwannee,3,013afaa37c136fbb
259083192010854,pine_plantation_short_rotation,clearcut,2027,1,True,planted_pine_regen,21.0,2,62.492950973046106,private_industrial,Hamilton;Suwannee,3,a8f714e74bd2d8b5
259083192010854,public_selection_light,selection_harvest,2032;2042;2052;2062,4,True,,21.0,1,1.111974216602244,local,Columbia,3,0ff62819ef8699b5
259083192010854,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,True,,21.0,1,1.111974216602244,local,Columbia,3,8a8ed86893565062
259083269010854,family_light_thin,thin_from_below,2032,1,True,,20.0,5,104.30318151729048,private_family,Baker;Columbia;Hamilton;Suwannee;Union,3,86ab8a85957110ae
259083269010854,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,True,,20.0,5,104.30318151729048,private_family,Baker;Columbia;Hamilton;Suwannee;Union,3,cbbe54eb3ad9051c
259083269010854,hardwood_clearcut_regen,clearcut,2052,1,True,hardwood_regen,20.0,3,28.244145101696997,private_industrial,Columbia;Hamilton;Suwannee,3,09a80e114875fd3a
259083269010854,no_management,no_management,,0,False,,20.0,12,136.55043379875556,local;private_family;private_industrial;state,Baker;Columbia;Hamilton;Suwannee;Union,3,0b1f755bb012ea46
259083269010854,public_selection_light,selection_harvest,2032;2042;2052;2062,4,True,,20.0,4,4.003107179768078,local;state,Columbia;Hamilton;Suwannee,3,97f8b2cda163cda3
259083269010854,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,True,,20.0,4,4.003107179768078,local;state,Columbia;Hamilton;Suwannee,3,528d18d0f6462de8
259178110010854,family_light_thin,thin_from_below,2032,1,True,,36.0,1,1.5567639032431415,private_family,Baker,3,d2d82737c9afe3c6
259178110010854,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,True,,36.0,1,1.5567639032431415,private_family,Baker,3,975b1842bb6459f0
259178110010854,hardwood_clearcut_regen,clearcut,2037,1,True,hardwood_regen,36.0,1,0.4447896866408976,private_industrial,Baker,3,8225d8e3d516b03f
259178110010854,no_management,no_management,,0,False,,36.0,2,2.001553589884039,private_family;private_industrial,Baker,3,d09bb1116a3ddbb9
259178232010854,family_light_thin,thin_from_below,2032,1,True,,48.0,3,8.895793732817951,private_family,Baker;Columbia;Suwannee,3,e57964a7d14f2fb9
259178232010854,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,True,,48.0,3,8.895793732817951,private_family,Baker;Columbia;Suwannee,3,843bdc64f7541712
259178232010854,no_management,no_management,,0,False,,48.0,7,11.786926695983786,local;private_family;private_industrial;state,Baker;Columbia;Suwannee,3,db280e93054fa5cc
259178232010854,pine_plantation_long_rotation,clearcut,2027,1,True,planted_pine_regen,48.0,6,11.342137009342888,private_family;private_industrial;state,Baker;Columbia;Suwannee,3,36f678c834f60dd0
259178232010854,pine_plantation_short_rotation,clearcut,2027,1,True,planted_pine_regen,48.0,2,2.223948433204488,private_industrial,Baker;Columbia,3,36f678c834f60dd0
259178232010854,public_selection_light,selection_harvest,2032;2042;2052;2062,4,True,,48.0,2,0.6671845299613464,local;state,Baker;Columbia,3,9023d1d48eca93d3
259178232010854,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,True,,48.0,2,0.6671845299613464,local;state,Baker;Columbia,3,ca102fee5285ffd4
259178252010854,family_light_thin,thin_from_below,2032,1,True,,117.0,1,25.79780182517206,private_family,Hamilton,3,6e0ebbf93da0ac29
259178252010854,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,True,,117.0,1,25.79780182517206,private_family,Hamilton,3,c015acf3daabf4e2
259178252010854,hardwood_clearcut_regen,clearcut,2027,1,True,hardwood_regen,117.0,1,7.116634986254361,private_industrial,Hamilton,3,a1c0e37aaee7c1a6
259178252010854,no_management,no_management,,0,False,,117.0,2,32.91443681142642,private_family;private_industrial,Hamilton,3,2b34668c6eaf7de0
259178255010854,family_light_thin,thin_from_below,2032,1,True,,36.0,3,1461.80130514531,private_family,Columbia;Suwannee;Union,3,b99057dfe94b6b2e
259178255010854,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,True,,36.0,3,1461.80130514531,private_family,Columbia;Suwannee;Union,3,96c7f6450d9015b0
259178255010854,no_management,no_management,,0,False,,36.0,9,2185.918914996691,federal;local;private_family;private_industrial;state,Columbia;Suwannee;Union,3,fd50e9a0050a30c8
259178255010854,pine_plantation_long_rotation,clearcut,2027,1,True,planted_pine_regen,36.0,6,2142.329525705883,private_family;private_industrial;state,Columbia;Suwannee;Union,3,6ea3eb946b56d828
259178255010854,pine_plantation_short_rotation,clearcut,2027,1,True,planted_pine_regen,36.0,2,680.0834308739323,private_industrial,Columbia;Suwannee,3,6ea3eb946b56d828
259178255010854,public_selection_light,selection_harvest,2032;2042;2052;2062,4,True,,36.0,4,44.03417897744886,federal;local;state,Columbia;Suwannee,3,0875ebc8435acf93
259178255010854,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,True,,36.0,4,44.03417897744886,federal;local;state,Columbia;Suwannee,3,42d6c6bce3574e72
259178283010854,family_light_thin,thin_from_below,2032,1,True,,60.0,2,0.6671845299613464,private_family,Hamilton;Suwannee,3,ea5a1303bb17d22b
259178283010854,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,True,,60.0,2,0.6671845299613464,private_family,Hamilton;Suwannee,3,8ec68a3e769cf236
259178283010854,no_management,no_management,,0,False,,60.0,2,0.6671845299613464,private_family,Hamilton;Suwannee,3,f2d903a3ebdec73c
259178350010854,family_light_thin,thin_from_below,2032,1,True,,13.0,5,179.6950334029226,private_family,Baker;Columbia;Hamilton;Suwannee;Union,3,13afa12add2facd5
259178350010854,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,True,,13.0,5,179.6950334029226,private_family,Baker;Columbia;Hamilton;Suwannee;Union,3,a5f65070b97fb740
259178350010854,hardwood_clearcut_regen,clearcut,2062,1,True,hardwood_regen,13.0,4,139.21917191860092,private_industrial,Baker;Columbia;Hamilton;Union,3,50cb7147dc9286f2
259178350010854,no_management,no_management,,0,False,,13.0,14,335.1490288839163,local;private_family;private_industrial;state,Baker;Columbia;Hamilton;Suwannee;Union,3,13512ea53284fe9d
259178350010854,public_selection_light,selection_harvest,2032;2042;2052;2062,4,True,,13.0,5,16.234823562392762,local;state,Baker;Columbia;Hamilton;Union,3,f6cd42434e031dd4
259178350010854,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,True,,13.0,5,16.234823562392762,local;state,Baker;Columbia;Hamilton;Union,3,c66cadb17c300f12
259178355010854,family_light_thin,thin_from_below,2032,1,True,,28.0,5,6281.764744429396,private_family,Baker;Columbia;Hamilton;Suwannee;Union,3,424330b1ab9052ce
259178355010854,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,True,,28.0,5,6281.764744429396,private_family,Baker;Columbia;Hamilton;Suwannee;Union,3,d0b5dfb27458bc06
259178355010854,hardwood_clearcut_regen,clearcut,2047,1,True,hardwood_regen,28.0,5,1000.99918978534,private_industrial,Baker;Columbia;Hamilton;Suwannee;Union,3,e25887e717a8c12d
259178355010854,no_management,no_management,,0,False,,28.0,20,7625.919177458189,federal;local;private_family;private_industrial;state,Baker;Columbia;Hamilton;Suwannee;Union,3,156d02132edfeeff
259178355010854,public_selection_light,selection_harvest,2032;2042;2052;2062,4,True,,28.0,10,343.1552432434525,federal;local;state,Baker;Columbia;Hamilton;Suwannee;Union,3,fb5b7c0e61df4b13
259178355010854,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,True,,28.0,10,343.1552432434525,federal;local;state,Baker;Columbia;Hamilton;Suwannee;Union,3,b87939e6504315fa
259178358010854,family_light_thin,thin_from_below,2032,1,True,,48.0,5,2577.1114443973606,private_family,Baker;Columbia;Hamilton;Suwannee;Union,3,e534b5eb00255137
259178358010854,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,True,,48.0,5,2577.1114443973606,private_family,Baker;Columbia;Hamilton;Suwannee;Union,3,26afe7c8bd970e9a
259178358010854,hardwood_clearcut_regen,clearcut,2027,1,True,hardwood_regen,48.0,5,363.8379636722542,private_industrial,Baker;Columbia;Hamilton;Suwannee;Union,3,cfa9889b4881645f
259178358010854,no_management,no_management,,0,False,,48.0,15,3031.686504144358,local;private_family;private_industrial;state,Baker;Columbia;Hamilton;Suwannee;Union,3,8c78d3a3473f73af
259178358010854,public_selection_light,selection_harvest,2032;2042;2052;2062,4,True,,48.0,5,90.7370960747431,local;state,Baker;Columbia;Union,3,366c557b9e7ce2c8
259178358010854,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,True,,48.0,5,90.7370960747431,local;state,Baker;Columbia;Union,3,302b235d84a7f9a9
259178369010854,family_light_thin,thin_from_below,2032,1,True,,27.0,1,6.0046607696521175,private_family,Columbia,3,973c25de576cfe06
259178369010854,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,True,,27.0,1,6.0046607696521175,private_family,Columbia,3,57c6659b6974f972
259178369010854,no_management,no_management,,0,False,,27.0,2,6.671845299613464,private_family;private_industrial,Columbia,3,8f3221f0a997d66d
259178369010854,pine_plantation_long_rotation,plantation_rotation,2027;2032,2,True,planted_pine_regen,27.0,2,6.671845299613464,private_family;private_industrial,Columbia,3,ba995666f994a709
259178369010854,pine_plantation_short_rotation,clearcut,2027,1,True,planted_pine_regen,27.0,1,0.6671845299613464,private_industrial,Columbia,3,ad5c17360c34c79a
259178373010854,family_light_thin,thin_from_below,2032,1,True,,59.0,2,10.007767949420195,private_family,Baker;Hamilton,3,b8f15b518af355d5
259178373010854,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,True,,59.0,2,10.007767949420195,private_family,Baker;Hamilton,3,8025c2c530afea82
259178373010854,no_management,no_management,,0,False,,59.0,6,22.906668862006224,federal;private_family;private_industrial,Baker;Columbia;Hamilton,3,8fb5eb7f918677e5
259178373010854,pine_plantation_long_rotation,clearcut,2027,1,True,planted_pine_regen,59.0,4,13.121295755906479,private_family;private_industrial,Baker;Columbia;Hamilton,3,c88117ec5f0f5393
259178373010854,pine_plantation_short_rotation,clearcut,2027,1,True,planted_pine_regen,59.0,2,3.113527806486283,private_industrial,Columbia;Hamilton,3,c88117ec5f0f5393
259178373010854,public_selection_light,selection_harvest,2032;2042;2052;2062,4,True,,59.0,2,9.785373106099748,federal,Baker;Columbia,3,9bac1e1dc0537658
259178373010854,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,True,,59.0,2,9.785373106099748,federal,Baker;Columbia,3,110f4cb9ebc3205f
259178386010854,family_light_thin,thin_from_below,2032,1,True,,38.0,2,962.0800922042615,private_family,Columbia;Union,3,fba75077254eeb47
259178386010854,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,True,,38.0,2,962.0800922042615,private_family,Columbia;Union,3,0cac1fd11d2d8f4e
259178386010854,no_management,no_management,,0,False,,38.0,7,1311.239996217366,local;private_family;private_industrial;state,Columbia;Union,3,eb8fa45d359741e1
259178386010854,pine_plantation_long_rotation,clearcut,2027,1,True,planted_pine_regen,38.0,6,1302.788992171189,private_family;private_industrial;state,Columbia;Union,3,431804568a21bee2
259178386010854,pine_plantation_short_rotation,clearcut,2027,1,True,planted_pine_regen,38.0,2,300.2330384826059,private_industrial,Columbia;Union,3,431804568a21bee2
259178386010854,public_selection_light,selection_harvest,2032;2042;2052;2062,4,True,,38.0,3,48.92686553049874,local;state,Columbia;Union,3,bd4be14fe02ee0b2
259178386010854,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,True,,38.0,3,48.92686553049874,local;state,Columbia;Union,3,6750f1f5b0b375de
259178425010854,family_light_thin,thin_from_below,2032,1,True,,30.0,3,200.82254351836525,private_family,Columbia;Suwannee;Union,3,dfe740d2b1f165b2
259178425010854,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,True,,30.0,3,200.82254351836525,private_family,Columbia;Suwannee;Union,3,85ea7536dbfd271c
259178425010854,hardwood_clearcut_regen,clearcut,2042,1,True,hardwood_regen,30.0,3,17.791587465635903,private_industrial,Columbia;Suwannee;Union,3,d34d29d769b67b8d
259178425010854,no_management,no_management,,0,False,,30.0,8,220.83807941720565,local;private_family;private_industrial;state,Columbia;Suwannee;Union,3,f92827d2b3197655
259178425010854,public_selection_light,selection_harvest,2032;2042;2052;2062,4,True,,30.0,2,2.223948433204488,local;state,Columbia,3,1bb30ea46c7a2b8e
259178425010854,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,True,,30.0,2,2.223948433204488,local;state,Columbia,3,c7c7f0e1de480758
259178448010854,family_light_thin,thin_from_below,2032,1,True,,48.0,2,785.0537969211842,private_family,Baker;Union,3,f155a232557bb791
259178448010854,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,True,,48.0,2,785.0537969211842,private_family,Baker;Union,3,dde80de4c2e623dd
259178448010854,hardwood_clearcut_regen,clearcut,2027,1,True,hardwood_regen,48.0,2,263.9826790213727,private_industrial,Baker;Union,3,1f7a3ce58115219e
259178448010854,no_management,no_management,,0,False,,48.0,8,1181.1390128749035,local;private_family;private_industrial;state,Baker;Union,3,2efafa69c737d610
259178448010854,public_selection_light,selection_harvest,2032;2042;2052;2062,4,True,,48.0,4,132.1025369323466,local;state,Baker;Union,3,fe0b928eab708261
259178448010854,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,True,,48.0,4,132.1025369323466,local;state,Baker;Union,3,7058455d8b325e10
259178502010854,family_light_thin,thin_from_below,2032,1,True,,45.0,2,24.018643078608466,private_family,Columbia;Union,3,ae9c224abb6793d6
259178502010854,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,True,,45.0,2,24.018643078608466,private_family,Columbia;Union,3,f8dd3d7e9be7ecc9
259178502010854,hardwood_clearcut_regen,clearcut,2027,1,True,hardwood_regen,45.0,1,15.122849345790517,private_industrial,Union,3,816f4f43cc038a13
259178502010854,no_management,no_management,,0,False,,45.0,4,40.475861484321676,local;private_family;private_industrial,Columbia;Union,3,c66b590141b084b0
259178502010854,public_selection_light,selection_harvest,2032;2042;2052;2062,4,True,,45.0,1,1.3343690599226927,local,Union,3,8a1a230ae095aab6
259178502010854,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,True,,45.0,1,1.3343690599226927,local,Union,3,dd03dffc2ee52701
259179394010854,no_management,no_management,,0,False,,75.0,1,0.2223948433204488,private_industrial,Suwannee,3,616152afd9eda0e8
259179394010854,pine_plantation_long_rotation,clearcut,2027,1,True,planted_pine_regen,75.0,1,0.2223948433204488,private_industrial,Suwannee,3,1c29b7b54d76f757
259179394010854,pine_plantation_short_rotation,clearcut,2027,1,True,planted_pine_regen,75.0,1,0.2223948433204488,private_industrial,Suwannee,3,1c29b7b54d76f757
259179414010854,family_light_thin,thin_from_below,2032,1,True,,40.0,3,41.365440857603474,private_family,Columbia;Suwannee;Union,3,783fecfb48c479a6
259179414010854,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,True,,40.0,3,41.365440857603474,private_family,Columbia;Suwannee;Union,3,1bb7dae08b6f3b01
259179414010854,no_management,no_management,,0,False,,40.0,8,54.2643417701895,federal;private_family;private_industrial;state,Columbia;Suwannee;Union,3,b9d0a1ee51d3c643
259179414010854,pine_plantation_long_rotation,clearcut,2027,1,True,planted_pine_regen,40.0,7,54.04194692686906,private_family;private_industrial;state,Columbia;Suwannee;Union,3,3f1433ddda8ab261
259179414010854,pine_plantation_short_rotation,clearcut,2027,1,True,planted_pine_regen,40.0,3,11.119742166022439,private_industrial,Columbia;Suwannee;Union,3,3f1433ddda8ab261
259179414010854,public_selection_light,selection_harvest,2032;2042;2052;2062,4,True,,40.0,2,1.7791587465635903,federal;state,Columbia;Suwannee,3,f71d0918e07105d0
259179414010854,public_thin_restore,thin_from_below_repeated,2027;2042;2057,3,True,,40.0,2,1.7791587465635903,federal;state,Columbia;Suwannee,3,35bb5f672822b274
264159751489998,family_light_thin,thin_from_below,2032,1,True,,17.0,1,18.45877199559725,private_family,Hamilton,3,b9a9c43d185d554b
264159751489998,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,True,,17.0,1,18.45877199559725,private_family,Hamilton,3,198a5633e50fbe9a
264159751489998,hardwood_clearcut_regen,clearcut,2057,1,True,hardwood_regen,17.0,1,4.003107179768078,private_industrial,Hamilton,3,04ec39153199aae7
264159751489998,no_management,no_management,,0,False,,17.0,2,22.461879175365326,private_family;private_industrial,Hamilton,3,4d452b37f69e7419
286951472489998,family_light_thin,thin_from_below,2032,1,True,,20.0,1,0.2223948433204488,private_family,Hamilton,3,4d059973d7c999dc
286951472489998,family_uneven_aged_selection,selection_harvest,2037;2052;2067,3,True,,20.0,1,0.2223948433204488,private_family,Hamilton,3,871b36f9517ab971
