corridor_id,pixels,units_cut,plots,owner_classes,counties,acres,county
964,316,36,20,3,1,70.27677048926182,Columbia
1649,290,36,32,2,1,64.49450456293015,Baker
1670,236,51,34,3,1,52.485183023625915,Columbia
2502,227,41,31,2,1,50.483629433741875,Columbia
3271,221,33,23,2,1,49.14926037381918,Suwannee
1652,200,22,17,2,1,44.478968664089756,Baker
397,195,18,12,2,1,43.366994447487514,Hamilton
1528,194,15,13,2,1,43.14459960416706,Baker
1369,186,28,26,2,1,41.365440857603474,Baker
2155,182,22,22,1,1,40.475861484321676,Columbia
302,181,25,19,2,1,40.25346664100123,Hamilton
39,178,23,18,2,1,39.586282111039885,Baker
1391,177,27,21,2,1,39.363887267719434,Baker
2746,173,14,10,2,1,38.47430789443764,Suwannee
5483,164,31,24,2,1,36.472754304553604,Union
5772,157,34,23,2,1,34.91599040131046,Union
2963,151,37,32,2,1,33.581621341387766,Suwannee
1672,149,22,20,2,1,33.13683165474687,Columbia
50,145,4,4,1,1,32.24725228146507,Baker
1601,144,30,23,2,1,32.02485743814462,Hamilton
1053,142,22,22,1,1,31.580067751503726,Hamilton
5154,139,13,13,1,1,30.91288322154238,Union
5522,138,27,20,2,1,30.690488378221932,Union
1847,127,22,19,2,1,28.244145101696997,Hamilton
1237,125,22,17,2,1,27.799355415056098,Baker
2463,123,20,15,2,1,27.3545657284152,Columbia
95,123,9,9,1,1,27.3545657284152,Baker
5669,121,13,7,2,2,26.909776041774304,Columbia;Union
2346,119,16,16,1,1,26.464986355133405,Suwannee
829,116,24,18,2,1,25.79780182517206,Hamilton
5697,116,17,17,1,1,25.79780182517206,Union
1711,114,10,8,2,1,25.353012138531163,Columbia
4867,113,38,21,2,2,25.130617295210712,Columbia;Union
3105,110,22,18,2,1,24.463432765249365,Suwannee
1559,109,26,15,2,1,24.241037921928918,Columbia
951,109,19,19,1,1,24.241037921928918,Baker
17,108,10,7,2,1,24.01864307860847,Baker
340,107,21,21,1,1,23.79624823528802,Hamilton
5027,106,42,24,2,2,23.57385339196757,Columbia;Union
3069,103,26,17,3,1,22.906668862006224,Columbia
2041,102,21,15,2,1,22.684274018685777,Hamilton
1779,100,11,11,1,1,22.239484332044878,Columbia
5137,99,17,17,1,1,22.01708948872443,Columbia
2599,97,10,10,1,1,21.57229980208353,Columbia
5315,96,9,9,1,1,21.349904958763084,Suwannee
4554,94,16,16,1,1,20.905115272122185,Union
5443,93,10,10,1,1,20.682720428801737,Union
2409,93,19,19,1,1,20.682720428801737,Suwannee
5302,90,25,23,2,1,20.01553589884039,Union
1199,90,26,19,2,1,20.01553589884039,Columbia
1619,90,15,9,2,1,20.01553589884039,Hamilton
5270,89,10,10,1,1,19.793141055519943,Union
5925,87,27,20,2,1,19.348351368879044,Union
170,86,7,7,1,1,19.125956525558596,Hamilton
3267,86,14,10,2,1,19.125956525558596,Baker
705,86,25,18,2,1,19.125956525558596,Hamilton
1596,85,11,11,1,1,18.90356168223815,Baker
1968,83,14,14,1,1,18.45877199559725,Hamilton
38,83,16,6,3,1,18.45877199559725,Columbia
2290,82,20,16,2,1,18.236377152276802,Columbia
1521,82,8,8,1,1,18.236377152276802,Columbia
2300,81,17,15,2,1,18.01398230895635,Baker
347,81,15,15,1,1,18.01398230895635,Hamilton
5702,81,20,14,2,1,18.01398230895635,Union
3413,80,28,22,2,1,17.791587465635903,Suwannee
3753,80,9,9,1,1,17.791587465635903,Baker
1233,80,17,17,1,1,17.791587465635903,Baker
3184,80,11,11,1,1,17.791587465635903,Suwannee
966,80,20,14,2,1,17.791587465635903,Hamilton
3066,79,27,15,3,1,17.569192622315455,Columbia
5554,78,16,6,2,2,17.346797778995004,Columbia;Union
1447,77,14,14,1,1,17.124402935674556,Hamilton
2342,77,18,15,2,1,17.124402935674556,Suwannee
1349,76,15,11,2,1,16.90200809235411,Hamilton
1175,76,12,9,2,1,16.90200809235411,Baker
4738,76,15,15,2,1,16.90200809235411,Union
286,75,17,17,1,1,16.679613249033657,Hamilton
648,75,24,16,2,1,16.679613249033657,Hamilton
2653,74,14,14,1,1,16.45721840571321,Baker
5379,74,14,14,1,1,16.45721840571321,Union
1828,74,20,18,2,1,16.45721840571321,Hamilton
1102,74,19,14,2,1,16.45721840571321,Baker
1663,74,18,18,1,1,16.45721840571321,Baker
784,73,22,15,3,1,16.234823562392762,Columbia
810,73,15,15,1,1,16.234823562392762,Baker
1757,72,18,18,1,1,16.01242871907231,Baker
3393,72,16,16,1,1,16.01242871907231,Baker
1457,71,15,15,2,1,15.790033875751863,Columbia
5889,71,27,22,2,1,15.790033875751863,Union
688,70,14,14,1,1,15.567639032431416,Hamilton
20,70,6,6,1,1,15.567639032431416,Baker
5441,69,18,18,1,1,15.345244189110966,Union
1337,69,15,13,2,1,15.345244189110966,Hamilton
1633,68,8,8,1,1,15.122849345790517,Hamilton
3023,68,18,18,1,1,15.122849345790517,Columbia
5341,67,21,18,2,1,14.900454502470069,Union
78,67,7,7,1,1,14.900454502470069,Columbia
1680,67,16,16,1,1,14.900454502470069,Columbia
2013,67,9,9,1,1,14.900454502470069,Columbia
5187,66,12,12,1,1,14.67805965914962,Union
4489,65,10,10,1,1,14.455664815829172,Union
4799,65,16,12,1,2,14.455664815829172,Columbia;Union
1475,64,16,16,1,1,14.233269972508722,Hamilton
4856,64,8,8,1,1,14.233269972508722,Union
5782,64,20,20,1,1,14.233269972508722,Union
2126,63,8,3,3,1,14.010875129188273,Baker
125,63,4,4,1,1,14.010875129188273,Baker
5062,62,8,8,1,1,13.788480285867825,Union
1197,61,14,11,2,1,13.566085442547376,Columbia
3169,61,6,6,1,1,13.566085442547376,Baker
45,61,10,10,1,1,13.566085442547376,Columbia
918,61,12,12,1,1,13.566085442547376,Baker
1591,60,9,9,1,1,13.343690599226928,Baker
5479,60,19,13,2,2,13.343690599226928,Columbia;Union
3521,60,12,12,1,1,13.343690599226928,Baker
4478,60,17,14,2,1,13.343690599226928,Columbia
369,59,11,11,1,1,13.121295755906479,Hamilton
162,59,19,14,2,1,13.121295755906479,Hamilton
4422,59,12,12,1,1,13.121295755906479,Union
982,59,23,23,1,1,13.121295755906479,Baker
2972,58,21,18,2,1,12.89890091258603,Suwannee
1566,58,10,10,1,1,12.89890091258603,Hamilton
256,58,13,10,2,1,12.89890091258603,Hamilton
5695,58,16,16,1,1,12.89890091258603,Union
2467,58,20,16,2,2,12.89890091258603,Columbia;Hamilton
2237,58,15,12,2,1,12.89890091258603,Baker
4238,57,17,12,2,1,12.676506069265582,Columbia
4752,57,9,9,1,1,12.676506069265582,Columbia
1549,55,11,10,2,1,12.231716382624683,Hamilton
4644,55,9,9,1,1,12.231716382624683,Suwannee
3208,55,12,9,2,1,12.231716382624683,Baker
5429,55,14,14,1,1,12.231716382624683,Union
4230,54,9,9,1,1,12.009321539304235,Suwannee
3554,54,14,10,2,1,12.009321539304235,Suwannee
4,54,7,7,1,1,12.009321539304235,Baker
2727,53,9,9,1,1,11.786926695983786,Columbia
1500,53,9,9,1,1,11.786926695983786,Baker
2016,53,10,6,2,1,11.786926695983786,Baker
822,53,8,8,1,1,11.786926695983786,Hamilton
2033,53,14,11,2,1,11.786926695983786,Hamilton
1851,53,12,12,1,1,11.786926695983786,Hamilton
1795,53,12,12,1,1,11.786926695983786,Hamilton
4221,53,9,8,2,1,11.786926695983786,Columbia
5000,52,6,6,1,1,11.564531852663336,Union
2566,52,13,13,1,1,11.564531852663336,Columbia
5498,52,13,13,1,1,11.564531852663336,Union
3641,52,20,19,2,1,11.564531852663336,Suwannee
5075,52,22,22,1,1,11.564531852663336,Union
4823,52,13,13,1,1,11.564531852663336,Union
1565,51,14,9,2,1,11.342137009342888,Baker
1446,51,14,11,2,1,11.342137009342888,Hamilton
430,51,14,14,1,1,11.342137009342888,Baker
3604,51,16,15,2,1,11.342137009342888,Suwannee
5241,51,20,12,2,2,11.342137009342888,Columbia;Union
2151,51,10,9,2,1,11.342137009342888,Baker
2427,50,15,12,2,1,11.119742166022439,Baker
3041,49,21,17,2,1,10.897347322701991,Suwannee
2772,49,10,10,1,1,10.897347322701991,Suwannee
589,49,12,10,2,1,10.897347322701991,Baker
4598,49,14,8,2,2,10.897347322701991,Columbia;Union
5378,48,15,15,1,1,10.674952479381542,Union
6052,48,16,16,1,1,10.674952479381542,Columbia
2216,48,9,9,1,1,10.674952479381542,Baker
1741,48,17,15,2,1,10.674952479381542,Columbia
2832,48,7,7,1,1,10.674952479381542,Baker
939,47,14,12,2,1,10.452557636061092,Hamilton
2536,47,7,7,1,1,10.452557636061092,Baker
798,47,5,5,1,1,10.452557636061092,Hamilton
4621,47,7,7,1,1,10.452557636061092,Union
3365,47,5,5,1,1,10.452557636061092,Columbia
1246,47,19,14,2,1,10.452557636061092,Hamilton
1031,47,11,11,1,1,10.452557636061092,Hamilton
3086,47,8,8,1,1,10.452557636061092,Baker
3020,46,8,8,1,1,10.230162792740645,Suwannee
1213,46,10,10,1,1,10.230162792740645,Hamilton
5399,46,17,12,2,1,10.230162792740645,Union
91,46,5,5,1,1,10.230162792740645,Baker
5649,46,17,17,1,1,10.230162792740645,Union
540,45,16,13,2,1,10.007767949420195,Hamilton
4502,45,10,10,1,1,10.007767949420195,Union
4983,45,15,15,1,1,10.007767949420195,Union
1445,45,8,7,2,1,10.007767949420195,Baker
4258,45,14,7,3,1,10.007767949420195,Columbia
1155,45,20,20,1,1,10.007767949420195,Baker
5842,45,8,4,1,2,10.007767949420195,Columbia;Union
770,45,21,19,2,1,10.007767949420195,Hamilton
1760,45,14,14,1,1,10.007767949420195,Columbia
3893,45,12,12,1,1,10.007767949420195,Suwannee
771,45,12,11,2,1,10.007767949420195,Columbia
1692,45,10,10,1,1,10.007767949420195,Hamilton
3106,44,10,7,3,1,9.785373106099748,Columbia
2670,44,9,9,1,1,9.785373106099748,Columbia
18,44,5,5,1,1,9.785373106099748,Baker
1210,44,9,9,1,1,9.785373106099748,Hamilton
316,44,14,14,1,1,9.785373106099748,Hamilton
1120,44,13,13,1,1,9.785373106099748,Hamilton
439,43,19,14,2,1,9.562978262779298,Baker
4805,43,13,13,1,1,9.562978262779298,Suwannee
2501,43,10,10,1,1,9.562978262779298,Suwannee
710,43,7,7,1,1,9.562978262779298,Columbia
320,43,5,5,1,1,9.562978262779298,Columbia
5351,43,20,10,2,2,9.562978262779298,Columbia;Union
1463,43,12,8,2,1,9.562978262779298,Baker
1491,43,17,17,1,1,9.562978262779298,Hamilton
3165,43,18,14,2,1,9.562978262779298,Columbia
1490,42,7,7,1,1,9.340583419458849,Hamilton
1593,42,8,8,1,1,9.340583419458849,Columbia
5023,42,5,5,1,1,9.340583419458849,Columbia
1766,42,17,11,3,1,9.340583419458849,Baker
2824,42,16,15,2,1,9.340583419458849,Suwannee
2651,41,6,5,2,1,9.118188576138401,Columbia
1429,41,9,9,1,1,9.118188576138401,Baker
5937,41,11,7,1,2,9.118188576138401,Columbia;Suwannee
5168,41,11,8,2,1,9.118188576138401,Columbia
2557,41,10,10,1,1,9.118188576138401,Baker
5343,41,5,5,1,1,9.118188576138401,Union
141,41,9,9,1,1,9.118188576138401,Hamilton
4192,41,15,12,2,1,9.118188576138401,Suwannee
1529,41,14,12,2,1,9.118188576138401,Baker
841,41,12,12,1,1,9.118188576138401,Columbia
889,41,10,10,1,1,9.118188576138401,Hamilton
4795,41,12,12,2,1,9.118188576138401,Columbia
3948,41,15,15,1,1,9.118188576138401,Suwannee
2504,41,11,11,1,1,9.118188576138401,Baker
3452,41,11,11,1,1,9.118188576138401,Suwannee
5867,40,18,18,1,1,8.895793732817951,Union
4749,40,10,6,2,2,8.895793732817951,Columbia;Union
1789,40,16,16,1,1,8.895793732817951,Hamilton
1209,40,11,11,1,1,8.895793732817951,Hamilton
4276,40,9,9,1,1,8.895793732817951,Union
5673,40,15,15,1,1,8.895793732817951,Union
5209,39,9,9,1,1,8.673398889497502,Union
1182,39,4,4,1,1,8.673398889497502,Baker
2181,39,12,12,1,1,8.673398889497502,Hamilton
3216,39,5,5,1,1,8.673398889497502,Baker
1075,39,13,13,1,1,8.673398889497502,Hamilton
1354,38,8,8,1,1,8.451004046177054,Baker
1454,38,8,8,1,1,8.451004046177054,Hamilton
1484,38,6,6,1,1,8.451004046177054,Baker
1455,38,10,9,2,1,8.451004046177054,Columbia
5659,38,21,14,2,1,8.451004046177054,Union
5641,38,13,12,2,1,8.451004046177054,Union
1979,38,16,13,2,1,8.451004046177054,Baker
4011,38,16,12,2,1,8.451004046177054,Columbia
1875,38,20,20,1,1,8.451004046177054,Baker
8,38,11,11,1,1,8.451004046177054,Baker
2345,38,9,9,1,1,8.451004046177054,Baker
3306,38,7,7,1,1,8.451004046177054,Columbia
1441,38,17,12,2,1,8.451004046177054,Hamilton
4561,37,13,13,1,1,8.228609202856605,Suwannee
551,37,5,5,1,1,8.228609202856605,Hamilton
1135,37,8,8,1,1,8.228609202856605,Baker
4581,37,8,8,1,1,8.228609202856605,Union
1636,37,9,9,1,1,8.228609202856605,Columbia
383,37,6,6,1,1,8.228609202856605,Hamilton
2396,37,14,14,1,1,8.228609202856605,Columbia
4009,37,9,9,1,1,8.228609202856605,Baker
1995,37,9,9,1,1,8.228609202856605,Baker
2107,37,8,6,2,1,8.228609202856605,Hamilton
275,37,10,10,1,1,8.228609202856605,Hamilton
2458,37,4,4,1,1,8.228609202856605,Baker
1029,37,14,14,1,1,8.228609202856605,Baker
5081,37,9,9,1,1,8.228609202856605,Union
3039,36,6,6,1,1,8.006214359536155,Baker
1172,36,12,12,1,1,8.006214359536155,Baker
52,36,9,7,2,1,8.006214359536155,Baker
1929,36,9,9,1,1,8.006214359536155,Columbia
1562,36,15,15,1,1,8.006214359536155,Suwannee
4876,36,8,8,1,1,8.006214359536155,Columbia
3232,36,8,8,1,1,8.006214359536155,Baker
2164,36,11,11,1,1,8.006214359536155,Suwannee
502,36,7,7,1,1,8.006214359536155,Hamilton
1510,36,6,6,1,1,8.006214359536155,Baker
3187,36,8,5,2,1,8.006214359536155,Columbia
5210,36,5,4,2,1,8.006214359536155,Union
5991,36,13,13,1,1,8.006214359536155,Union
242,36,7,7,1,1,8.006214359536155,Baker
5240,35,8,8,1,1,7.783819516215708,Suwannee
1252,35,2,2,1,1,7.783819516215708,Baker
1817,35,9,9,1,1,7.783819516215708,Columbia
2391,35,11,9,2,1,7.783819516215708,Columbia
1051,35,11,11,1,1,7.783819516215708,Hamilton
4522,35,7,7,1,1,7.783819516215708,Union
2212,35,5,4,2,1,7.783819516215708,Baker
2233,35,13,13,1,1,7.783819516215708,Suwannee
1960,35,16,13,2,1,7.783819516215708,Baker
2699,35,6,6,1,1,7.783819516215708,Columbia
1709,34,6,6,1,1,7.561424672895258,Hamilton
4136,34,4,4,1,1,7.561424672895258,Union
5090,34,13,13,1,1,7.561424672895258,Union
3099,34,8,8,1,1,7.561424672895258,Suwannee
4144,34,13,8,2,1,7.561424672895258,Columbia
467,34,13,10,2,1,7.561424672895258,Hamilton
4533,34,9,9,1,1,7.561424672895258,Union
3754,34,12,12,1,1,7.561424672895258,Suwannee
1284,33,13,13,1,1,7.33902982957481,Hamilton
193,33,6,6,1,1,7.33902982957481,Baker
5792,33,19,15,2,1,7.33902982957481,Union
2226,33,9,7,2,1,7.33902982957481,Suwannee
5185,33,13,11,2,1,7.33902982957481,Columbia
3473,33,11,11,1,1,7.33902982957481,Baker
4767,33,8,8,1,1,7.33902982957481,Columbia
5517,33,12,12,1,1,7.33902982957481,Union
3487,33,9,9,1,1,7.33902982957481,Columbia
1608,33,18,15,2,1,7.33902982957481,Hamilton
381,33,10,10,1,1,7.33902982957481,Hamilton
1231,33,16,11,2,1,7.33902982957481,Hamilton
1444,33,8,8,1,1,7.33902982957481,Hamilton
5904,33,12,12,1,1,7.33902982957481,Union
4672,33,9,9,1,1,7.33902982957481,Columbia
4651,33,4,4,1,1,7.33902982957481,Union
2078,32,5,4,2,1,7.116634986254361,Baker
4683,32,9,4,2,2,7.116634986254361,Columbia;Union
1765,32,7,7,1,1,7.116634986254361,Baker
3054,32,7,7,1,1,7.116634986254361,Columbia
1016,32,11,11,1,1,7.116634986254361,Hamilton
4510,32,10,10,1,1,7.116634986254361,Columbia
5998,32,11,11,1,1,7.116634986254361,Union
1573,32,10,10,1,1,7.116634986254361,Columbia
5899,32,18,18,1,1,7.116634986254361,Columbia
4879,32,8,8,2,1,7.116634986254361,Suwannee
5841,31,14,12,2,1,6.894240142933913,Union
4430,31,8,8,1,1,6.894240142933913,Suwannee
5213,31,12,12,1,1,6.894240142933913,Union
262,31,10,8,2,1,6.894240142933913,Hamilton
466,31,6,5,2,1,6.894240142933913,Hamilton
4474,31,4,4,1,1,6.894240142933913,Union
940,31,9,9,1,1,6.894240142933913,Hamilton
2577,31,9,9,1,1,6.894240142933913,Baker
1259,31,11,11,1,1,6.894240142933913,Hamilton
960,31,14,12,2,1,6.894240142933913,Columbia
5130,31,10,10,1,1,6.894240142933913,Union
5105,31,10,9,2,1,6.894240142933913,Columbia
2655,31,10,7,2,1,6.894240142933913,Suwannee
2168,31,13,11,2,1,6.894240142933913,Hamilton
1754,31,8,8,1,1,6.894240142933913,Hamilton
1459,31,13,13,1,1,6.894240142933913,Baker
4578,31,4,4,1,1,6.894240142933913,Columbia
3937,30,12,12,1,1,6.671845299613464,Columbia
1214,30,15,12,2,1,6.671845299613464,Columbia
5639,30,6,6,1,1,6.671845299613464,Union
2082,30,7,7,1,1,6.671845299613464,Baker
2731,30,10,10,1,1,6.671845299613464,Suwannee
5663,30,5,5,1,1,6.671845299613464,Union
4843,30,19,19,1,1,6.671845299613464,Union
2995,30,8,8,1,1,6.671845299613464,Columbia
1951,30,13,13,1,1,6.671845299613464,Hamilton
5624,30,10,8,1,2,6.671845299613464,Columbia;Union
3846,30,5,5,1,1,6.671845299613464,Baker
3206,30,9,9,1,1,6.671845299613464,Columbia
2098,30,10,7,2,1,6.671845299613464,Suwannee
1542,30,14,14,1,1,6.671845299613464,Suwannee
5795,30,17,14,2,1,6.671845299613464,Union
1281,30,7,7,1,1,6.671845299613464,Columbia
3712,30,7,7,1,1,6.671845299613464,Baker
2198,30,10,10,1,1,6.671845299613464,Columbia
2272,30,8,7,1,2,6.671845299613464,Columbia;Hamilton
1700,29,9,9,1,1,6.449450456293015,Hamilton
1806,29,12,12,1,1,6.449450456293015,Hamilton
2222,29,5,3,2,1,6.449450456293015,Baker
4030,29,8,8,1,1,6.449450456293015,Baker
992,29,7,7,1,1,6.449450456293015,Baker
892,29,11,7,2,1,6.449450456293015,Hamilton
4714,29,4,4,1,1,6.449450456293015,Columbia
3657,29,5,5,1,1,6.449450456293015,Baker
5761,29,9,9,1,1,6.449450456293015,Union
4989,29,9,9,1,1,6.449450456293015,Union
2048,29,10,10,1,1,6.449450456293015,Hamilton
2267,28,8,7,2,1,6.227055612972566,Hamilton
2893,28,5,5,1,1,6.227055612972566,Baker
2182,28,9,9,1,1,6.227055612972566,Hamilton
3059,28,7,7,1,1,6.227055612972566,Baker
1616,28,6,6,1,1,6.227055612972566,Columbia
5094,28,6,6,1,1,6.227055612972566,Union
5259,28,12,10,2,1,6.227055612972566,Union
1848,28,11,11,1,1,6.227055612972566,Columbia
69,28,5,5,1,1,6.227055612972566,Baker
5891,28,8,8,1,1,6.227055612972566,Union
1418,28,7,7,1,1,6.227055612972566,Baker
1890,28,6,6,1,1,6.227055612972566,Baker
4013,28,9,9,1,1,6.227055612972566,Baker
5862,28,9,9,1,1,6.227055612972566,Union
1378,28,12,9,2,1,6.227055612972566,Hamilton
1338,28,11,9,2,1,6.227055612972566,Hamilton
3662,28,15,13,2,1,6.227055612972566,Columbia
4827,28,15,14,2,1,6.227055612972566,Columbia
5262,28,9,9,1,1,6.227055612972566,Union
2146,27,12,9,2,1,6.0046607696521175,Baker
876,27,6,6,1,1,6.0046607696521175,Columbia
3258,27,5,5,1,1,6.0046607696521175,Columbia
3981,27,9,9,1,1,6.0046607696521175,Baker
2355,27,6,6,1,1,6.0046607696521175,Baker
1805,27,10,10,1,1,6.0046607696521175,Hamilton
4431,27,5,5,1,1,6.0046607696521175,Columbia
2358,27,9,9,1,1,6.0046607696521175,Suwannee
1164,27,7,7,1,1,6.0046607696521175,Baker
1311,27,5,5,1,1,6.0046607696521175,Baker
3630,27,7,7,1,1,6.0046607696521175,Baker
4134,27,11,11,1,1,6.0046607696521175,Columbia
2693,27,6,6,1,1,6.0046607696521175,Baker
1458,27,12,12,1,1,6.0046607696521175,Baker
823,27,14,10,3,1,6.0046607696521175,Columbia
2967,27,7,7,1,1,6.0046607696521175,Baker
5344,27,8,8,1,1,6.0046607696521175,Union
4485,26,12,12,1,1,5.782265926331668,Columbia
5121,26,11,11,1,1,5.782265926331668,Union
1325,26,12,12,1,1,5.782265926331668,Baker
4562,26,6,4,2,1,5.782265926331668,Columbia
2245,26,9,8,2,1,5.782265926331668,Baker
1564,26,5,5,1,1,5.782265926331668,Columbia
4411,26,10,10,1,1,5.782265926331668,Union
3520,26,12,12,1,1,5.782265926331668,Suwannee
3376,26,16,11,2,1,5.782265926331668,Columbia
4335,26,9,9,1,1,5.782265926331668,Union
3979,26,9,9,1,1,5.782265926331668,Columbia
1239,26,6,6,1,1,5.782265926331668,Columbia
2378,26,10,10,1,1,5.782265926331668,Columbia
5222,26,10,7,2,1,5.782265926331668,Suwannee
4619,26,14,11,2,1,5.782265926331668,Columbia
5583,26,14,14,1,1,5.782265926331668,Union
1525,26,11,11,1,1,5.782265926331668,Hamilton
4985,26,10,10,1,1,5.782265926331668,Union
1081,26,11,11,1,1,5.782265926331668,Hamilton
3588,26,11,9,2,1,5.782265926331668,Suwannee
835,26,11,11,1,1,5.782265926331668,Hamilton
5970,26,9,9,1,1,5.782265926331668,Columbia
1185,26,6,6,1,1,5.782265926331668,Baker
1309,25,9,9,1,1,5.5598710830112195,Hamilton
1438,25,12,8,2,1,5.5598710830112195,Hamilton
4038,25,8,8,1,1,5.5598710830112195,Suwannee
646,25,4,4,1,1,5.5598710830112195,Baker
898,25,15,15,1,1,5.5598710830112195,Hamilton
1752,25,8,8,1,1,5.5598710830112195,Hamilton
3702,25,7,6,2,1,5.5598710830112195,Baker
5989,25,6,4,1,2,5.5598710830112195,Columbia;Union
2797,25,11,11,1,1,5.5598710830112195,Baker
1594,25,10,10,1,1,5.5598710830112195,Baker
1891,25,5,5,1,1,5.5598710830112195,Hamilton
702,25,12,12,1,1,5.5598710830112195,Baker
6064,25,5,5,1,1,5.5598710830112195,Suwannee
1054,25,14,12,2,1,5.5598710830112195,Hamilton
2472,25,12,12,1,1,5.5598710830112195,Suwannee
1219,25,8,8,1,1,5.5598710830112195,Baker
3565,24,4,4,1,1,5.337476239690771,Baker
1062,24,10,10,1,1,5.337476239690771,Hamilton
4375,24,4,4,1,1,5.337476239690771,Union
2093,24,9,7,2,1,5.337476239690771,Hamilton
5035,24,9,9,1,1,5.337476239690771,Columbia
2621,24,6,6,1,1,5.337476239690771,Columbia
5687,24,6,5,2,1,5.337476239690771,Union
122,24,5,5,1,1,5.337476239690771,Hamilton
2485,24,5,5,1,1,5.337476239690771,Baker
2316,24,11,10,2,1,5.337476239690771,Baker
5150,24,9,9,1,1,5.337476239690771,Suwannee
2976,24,6,6,1,1,5.337476239690771,Baker
959,24,7,7,1,1,5.337476239690771,Hamilton
5790,24,9,9,1,1,5.337476239690771,Union
1782,24,6,6,1,1,5.337476239690771,Columbia
642,24,14,14,1,1,5.337476239690771,Baker
5050,24,9,9,2,1,5.337476239690771,Union
670,24,11,9,2,1,5.337476239690771,Baker
4734,24,9,9,1,1,5.337476239690771,Union
2899,24,11,11,1,1,5.337476239690771,Suwannee
1348,24,10,10,1,1,5.337476239690771,Hamilton
4783,24,3,3,1,1,5.337476239690771,Union
1884,23,8,8,1,1,5.115081396370322,Columbia
2589,23,7,7,1,1,5.115081396370322,Baker
413,23,12,12,1,1,5.115081396370322,Hamilton
4670,23,5,5,1,1,5.115081396370322,Union
3088,23,6,6,1,1,5.115081396370322,Columbia
5006,23,10,10,1,1,5.115081396370322,Union
3655,23,5,5,1,1,5.115081396370322,Baker
824,23,12,12,1,1,5.115081396370322,Baker
1436,23,10,9,2,1,5.115081396370322,Columbia
2329,23,6,4,2,1,5.115081396370322,Baker
4360,23,11,9,2,1,5.115081396370322,Columbia
912,23,9,7,2,1,5.115081396370322,Columbia
1771,23,7,7,1,1,5.115081396370322,Columbia
4567,23,7,7,1,1,5.115081396370322,Union
3013,23,9,9,1,1,5.115081396370322,Columbia
2520,23,14,13,2,1,5.115081396370322,Columbia
764,23,9,9,1,1,5.115081396370322,Baker
3621,23,7,7,1,1,5.115081396370322,Baker
1251,23,14,14,1,1,5.115081396370322,Columbia
4625,23,4,4,1,1,5.115081396370322,Columbia
2659,23,8,8,1,1,5.115081396370322,Suwannee
5596,22,9,9,1,1,4.892686553049874,Union
1883,22,11,11,1,1,4.892686553049874,Columbia
1196,22,10,9,2,1,4.892686553049874,Columbia
3543,22,6,6,1,1,4.892686553049874,Baker
2088,22,8,8,1,1,4.892686553049874,Columbia
4089,22,10,10,1,1,4.892686553049874,Columbia
2826,22,6,6,1,1,4.892686553049874,Baker
2086,22,10,10,1,1,4.892686553049874,Hamilton
914,22,8,6,2,1,4.892686553049874,Columbia
3227,22,8,8,1,1,4.892686553049874,Baker
4082,22,16,13,2,1,4.892686553049874,Columbia
1487,22,7,7,1,1,4.892686553049874,Columbia
1382,22,11,11,1,1,4.892686553049874,Hamilton
802,22,5,5,1,1,4.892686553049874,Baker
1319,22,5,5,1,1,4.892686553049874,Baker
1863,22,7,7,1,1,4.892686553049874,Hamilton
717,22,9,8,2,1,4.892686553049874,Baker
1656,22,11,11,1,1,4.892686553049874,Hamilton
4321,22,7,7,1,1,4.892686553049874,Suwannee
2076,21,10,10,1,1,4.670291709729424,Columbia
2782,21,7,7,1,1,4.670291709729424,Baker
1953,21,5,5,1,1,4.670291709729424,Baker
1609,21,10,10,1,1,4.670291709729424,Hamilton
5683,21,3,3,1,1,4.670291709729424,Union
3429,21,14,13,2,1,4.670291709729424,Baker
1843,21,8,8,1,1,4.670291709729424,Baker
3640,21,5,5,1,1,4.670291709729424,Baker
1014,21,7,7,1,1,4.670291709729424,Hamilton
3875,21,8,5,2,1,4.670291709729424,Union
2555,21,10,10,1,1,4.670291709729424,Columbia
923,21,7,7,1,1,4.670291709729424,Hamilton
515,21,7,7,1,1,4.670291709729424,Hamilton
147,21,3,3,1,1,4.670291709729424,Baker
4647,21,6,6,1,1,4.670291709729424,Columbia
2270,21,7,7,1,1,4.670291709729424,Baker
3045,21,9,9,1,1,4.670291709729424,Baker
5536,21,7,7,2,1,4.670291709729424,Union
5546,21,9,9,1,1,4.670291709729424,Union
4852,20,7,7,1,1,4.447896866408976,Union
1329,20,4,4,1,1,4.447896866408976,Baker
2569,20,8,8,1,1,4.447896866408976,Baker
4024,20,6,6,1,1,4.447896866408976,Union
4473,20,9,9,1,1,4.447896866408976,Columbia
3947,20,8,6,2,1,4.447896866408976,Union
3493,20,5,5,1,1,4.447896866408976,Columbia
4416,20,7,7,1,1,4.447896866408976,Union
37,20,5,5,1,1,4.447896866408976,Baker
658,20,6,6,1,1,4.447896866408976,Baker
1588,20,8,8,1,1,4.447896866408976,Columbia
5389,20,9,9,1,1,4.447896866408976,Union
681,20,11,9,2,1,4.447896866408976,Hamilton
4717,20,2,2,1,1,4.447896866408976,Union
2685,20,9,9,2,1,4.447896866408976,Columbia
3130,20,4,4,1,1,4.447896866408976,Baker
2035,20,14,14,1,1,4.447896866408976,Hamilton
3528,20,7,7,1,1,4.447896866408976,Suwannee
5873,20,8,8,2,1,4.447896866408976,Union
