"FORTYPCD","ForTypName","N_PLOTS","N_PIXELS","TM_BAA_mean","TM_TPA_mean","TM_CARB_mean","TM_BAA_sd","TM_TPA_sd","TM_CARB_sd","TM_BAA_CV","TM_TPA_CV","TM_CARB_CV","ESS","FIA_BAA","FIA_BAA_SE","FIA_TPA","FIA_TPA_SE","FIA_CARB","FIA_CARB_SE","BAA_bias_abs","TPA_bias_abs","CARB_bias_abs","BAA_bias_pct","TPA_bias_pct","CARB_bias_pct","BAA_z","TPA_z","CARB_z"
503,"White oak / red oak / hickory",19,250600,89.724934113328,178.409054189944,22.720526217079,19.1551292933249,191.931419394424,5.49131273274087,0.213487248362097,1.07579416451635,0.241689504911777,2.279739493071,117.669261649833,7.79560103136402,368.565035817619,18.119047826125,39.8790864538517,13.0302605257421,-27.9443275365045,-190.155981627675,-17.1585602367727,-23.7481965508231,-51.5936030681358,-43.0264626463515,-1.45884306540507,-0.990749624150384,-3.12467365671385
520,"Mixed upland hardwoods",263,8929864,70.4558092741614,343.603855364427,19.0757180333318,24.5726262080674,318.05240105092,8.88206287421062,0.348766502879118,0.92563688120901,0.465621417693984,41.7524944528473,91.1716626638885,4.16978579718531,479.631793567282,5.36222065417508,28.1939389403461,4.67689130883639,-20.7158533897271,-136.027938202856,-9.1182209070143,-22.7218115634215,-28.3609093532232,-32.3410677958373,-0.843045965633331,-0.42769033578551,-1.0265881964751
608,"Sweetbay / swamp tupelo / red maple",238,5813535,88.5381000346605,714.282928149568,18.1323220691025,53.8269583626291,446.919824786262,13.543709982978,0.607952489849648,0.625690195262064,0.746937426511766,35.7024613682596,114.172961000358,4.12291836961372,708.874634152208,4.99348685182421,24.4050946805597,4.592228202419,-25.6348609656979,5.40829399736015,-6.27277261145713,-22.4526549378162,0.762940827164495,-25.702717787257,-0.4762457650495,0.012101262234108,-0.46315024608035
508,"Sweetgum / yellow-poplar",23,245573,63.2788677761806,529.741580670513,14.6101631694038,20.6608389182569,505.12072110672,6.20455811130734,0.326504560595726,0.953522886512647,0.424674114817605,4.00933699686643,78.2476080604528,15.2541521646349,446.333133628686,19.8544028276623,20.3008492445621,16.2129240521882,-14.9687402842722,83.4084470418271,-5.69068607515829,-19.1299653181828,18.6874871609277,-28.0317636301971,-0.724498184391008,0.165125768071995,-0.917178302317363
605,"Overcup oak / water hickory",26,250192,99.0624770995875,491.645576996866,29.3754544110123,26.5678878825607,246.036676360107,9.05180128467049,0.268193251980283,0.500435044820254,0.308141659972999,3.02478786107927,120.07284672277,26.2787882747566,533.747250133333,24.2051478437355,33.1633904811739,26.1605227496614,-21.0103696231825,-42.1016731364669,-3.7879360701616,-17.4980190747807,-7.88794192868434,-11.4220410374263,-0.79081821317734,-0.171119500390444,-0.418473180202993
141,"Longleaf pine",199,5315618,63.5582505487038,298.295729830473,16.7275990731463,25.6865809739822,235.742428169766,8.93173077466458,0.40414235370275,0.790297696530028,0.533951748580771,26.9874759605436,54.3086469113164,3.90838870398599,304.904401537477,6.5695084634222,14.3133097152232,4.43474416239643,9.24960363738747,-6.60867170700379,2.41428935792319,17.0315486822783,-2.16745697132598,16.8674430020572,0.360094776597801,-0.0280334420847004,0.270304761622627
409,"Other pine / hardwood",17,136583,48.1405929874143,512.684174091944,9.08811565128896,32.0957449518849,309.157532741571,8.79370193751641,0.66670855010606,0.603017507394576,0.967604537060354,5.94130238476421,57.0530496777485,13.7070087588352,480.534803172964,11.7725866794423,13.5997606473406,14.6010612678623,-8.91245669033422,32.1493709189797,-4.51164499605162,-15.6213502006891,6.69033141963868,-33.1744441173961,-0.277683434476906,0.103990255821629,-0.513054118516762
602,"Sweetgum / Nuttall oak / willow oak",167,2354395,104.811891694087,553.887099692278,25.120600417517,30.6309704266654,343.19087436941,7.61053376024084,0.292247090779237,0.619604382481694,0.302959866951822,19.5635419435465,123.792217480548,3.6259699067005,490.496863094963,5.9999084406521,34.4696817847951,4.58348831780163,-18.9803257864613,63.3902365973142,-9.3490813672781,-15.332406327921,12.9236782876309,-27.1226216291966,-0.619644938507667,0.184708397954315,-1.22843964192365
982,"Mangrove",16,1738304,40.7435596220799,1459.76649719497,5.32561719354037,15.2773628070663,1130.12661503906,2.3745139155974,0.374963870333684,0.774183143133285,0.445866428116076,5.81074355526953,47.217745882937,11.9989842174093,1418.82155093702,13.4886010990313,6.08559319246189,12.7904419555354,-6.4741862608571,40.9449462579457,-0.759975998921517,-13.7113412336709,2.885841861572,-12.4881170148357,-0.423776429388884,0.0362304061448287,-0.32005539909852
142,"Slash pine",555,19061662,76.9620224851222,412.205446617929,18.8391411593596,27.5640121021088,284.696500186847,8.65470113267807,0.358150828318438,0.690666517200901,0.459399983230036,80.1403573679894,68.0724485832704,2.2865087009082,377.22229812682,3.05369587597803,17.8823662502669,2.55501588609351,8.88957390185183,34.9831484911091,0.956774909092701,13.0589894837962,9.27388138634053,5.35038202272824,0.322506530214871,0.122878744445926,0.110549734118507
161,"Loblolly pine",387,5619730,81.9272278076349,649.211197372472,15.1704623051285,34.3283334201164,473.389825935285,9.20815308360576,0.419010069530477,0.729176927094323,0.606979068824609,44.2851310702226,73.7285001988854,4.4387746509357,462.031819142575,5.76297118817614,16.5646302903053,5.10809354315827,8.19872760874952,187.179378229897,-1.39416798517679,11.1201605710589,40.5122267503694,-8.41653547796201,0.23883267237043,0.395402199149682,-0.151405821831847
705,"Sycamore / pecan / American elm",8,50306,111.062276497833,1118.09965352045,24.118784041665,28.1695906858464,282.250472758157,9.06723441332421,0.25363779290438,0.252437671248231,0.375940777016811,1.87728082256212,124.16673250774,28.7771245913137,288.345622,50.1065868415087,42.2565775969513,25.6473667684302,-13.1044560099063,829.754031520455,-18.1377935552863,-10.5539187069205,287.763700300071,-42.923006515783,-0.4651986660385,2.93977906719546,-2.00036667505067
406,"Loblolly pine / hardwood",107,1312135,86.8868617208595,590.819224195681,18.6859609262766,35.6288086606508,516.398618973519,9.26125664501816,0.410059794484408,0.874038280789737,0.495626458899139,23.464943216334,97.0188841379115,6.65526699801389,467.377063803844,10.5481013368769,26.9121196450445,8.01368800284311,-10.1320224170519,123.442160391837,-8.22615871876783,-10.4433508044159,26.4116855429699,-30.5667440070354,-0.284377244087927,0.239044327107635,-0.888233533965703
514,"Southern scrub oak",64,2683124,49.1835556039527,428.64237848493,10.3073302277494,28.3260576333595,413.84584708476,7.68514398700828,0.575925373542596,0.965480474766704,0.745599861186003,15.5744104999833,44.7696191740091,8.27566128911579,340.536394178642,10.2192210154993,12.7337479699441,9.78167911234764,4.41393642994361,88.1059843062886,-2.42641774219468,9.85922264111219,25.8727072384719,-19.0550162287005,0.155826006113372,0.212895658919693,-0.315728338505633
164,"Sand pine",41,1396691,61.5971722617959,497.223652726337,13.1063479037239,31.105115193243,263.259294988764,9.18571416237609,0.504976349580502,0.529458511366628,0.700859936715565,20.8308487951669,68.0530745603419,5.87219145706824,610.362289269352,6.27887009635045,13.5451837378737,6.77239846366514,-6.455902298546,-113.138636543015,-0.438835834149836,-9.4865696226871,-18.5363084404265,-3.23979240623224,-0.20755114579831,-0.429761222857656,-0.0477737306422261
609,"Baldcypress / pondcypress",111,4130081,114.759545264827,890.484192920187,20.5365843987079,59.9048759360124,478.04853290135,14.6390531605403,0.522003427233631,0.536841121607868,0.712828037824117,21.2291336774144,125.664008679652,4.39519918059762,832.97413186178,4.78156138706522,22.6040915953993,5.61147247267894,-10.9044634148252,57.5100610584069,-2.06750719669133,-8.67747538010137,6.90418331837823,-9.1466059937226,-0.182029646910092,0.120301720641981,-0.141232303347618
162,"Shortleaf pine",4,21727,100.03326930087,440.173880425277,30.7901026372716,4.69751295812717,194.0783548028,1.89351697856801,0.0469595064817732,0.440912928807337,0.0614975857948552,1.99421791850583,93.8596553043045,23.3502866926134,444.50751420133,45.9529691524356,30.99178485972,23.8754198804033,6.17361399656541,-4.33363377605275,-0.201682222448397,6.57749485287347,-0.974929250372565,-0.650760268765687,1.31423032817492,-0.0223292998359147,-0.106511969383513
607,"Baldcypress / water tupelo",88,1666779,176.844561770637,428.597409986567,39.1817025952451,70.791255450792,318.492472132201,17.7878996830551,0.400302133930511,0.743104052220434,0.45398485785081,11.1399993995642,188.837847746164,4.30571218325542,494.929616008225,6.71265297142322,37.178050900212,4.97456949882599,-11.9932859755275,-66.3322060216576,2.00365169503304,-6.35110287406414,-13.4023513397015,5.38934034065141,-0.169417619438381,-0.208269305637228,0.112641274727996
171,"Eastern redcedar",1,258361,63.5651,114.34,11.8,0,0,0,0,0,0,1,67.4551281847626,22.5439425706674,212.4181647947,49.8426642139147,12.8760793829266,21.4402435799857,-3.89002818476263,-98.0781647947001,-1.07607938292659,-5.76683832563132,-46.1722117265685,-8.35719748942715,-Inf,-Inf,-Inf
506,"Yellow-poplar / white oak / northern red oak",1,1761,108.3352,759.46,28.27,0.000000000000014210854715202,0,0,0.000000000000000131174860204273,0,0,1,102.474802968598,0,1140.305224,0,21.4901413662917,0,5.86039703140187,-380.845224,6.77985863370833,5.71886635702799,-33.3985336543543,31.5486925755773,412388779482260,-Inf,Inf
403,"Longleaf pine / oak",57,1446344,50.7545174692189,448.801137032407,10.9338806812211,16.256000248457,268.808781879409,5.26078952556513,0.320286765770472,0.598948531318001,0.481145686416767,11.56480593462,52.3424020929061,8.43095931988806,399.716903387634,10.5196319621558,14.7130593089761,9.59454050844752,-1.58788462368714,49.0842336447727,-3.77917862775502,-3.03364874403107,12.2797492997618,-25.6858791118271,-0.0976799089208832,0.182599070244634,-0.718367197431083
519,"Red maple / oak",3,87939,35.2299045838593,1127.85460330456,4.98370108825436,2.22553664369692,116.046318188016,0.435186505626419,0.0631718044651349,0.102891204103797,0.0873219516820684,1.44928859845853,35.8051190772999,36.9338882540171,306.168779267259,51.072525837688,8.27725636050385,32.0391445807583,-0.575214493440647,821.685824037304,-3.2935552722495,-1.60651467796773,268.376751543319,-39.7904224395559,-0.25846103009346,7.08067120842233,-7.56814659845361
504,"White oak",3,7,73.9407428571429,459.072857142857,24.99,35.2056154223343,283.542912132199,11.3760148683849,0.476132833698375,0.617642510813844,0.45522268380892,2.88235294117647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
601,"Swamp chestnut oak / cherrybark oak",6,1201,102.312811157369,566.955270607827,27.1395670274771,6.95449726195359,31.0461360796527,3.12145221423839,0.067972888080035,0.0547594099378748,0.115014812545761,2.77768876581273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
973,"Mesquite woodland",1,3,4.5859,380.84,0.42,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
