"FORTYPCD","ForTypName","N_PLOTS","N_PIXELS","TM_ACRES","TM_BAA_mean","TM_TPA_mean","TM_CARB_mean","TM_BAA_sd","TM_TPA_sd","TM_CARB_sd","TM_BAA_CV","TM_TPA_CV","TM_CARB_CV","ESS","FIA_BAA","FIA_BAA_SE","FIA_TPA","FIA_TPA_SE","FIA_CARB","FIA_CARB_SE","FIA_ACRES","FIA_ACRES_SE","BAA_bias_abs","TPA_bias_abs","CARB_bias_abs","BAA_bias_pct","TPA_bias_pct","CARB_bias_pct","BAA_z","TPA_z","CARB_z","AREA_SCALE","AREA_PCT_DIFF","BAA_contrib_before","TPA_contrib_before","CARB_contrib_before","BAA_contrib_after","TPA_contrib_after","CARB_contrib_after","BAA_scaling_effect","TPA_scaling_effect","CARB_scaling_effect"
708,"Red maple / lowland",7,90299,20082.0320681505,34.0797746896422,539.644697947929,5.50376083899046,19.3289399899975,263.320735242052,5.17834442010405,0.567167481769534,0.48795204741817,0.940873808218362,2.75931989677044,61.9778675118218,17.9996086408149,449.482897791994,21.2798819612205,11.9155491326435,19.3327505923915,52940.9142997705,29.8818021684541,-27.8980928221796,90.1618001559343,-6.41178829365308,-45.0129924474382,20.0590057149757,-53.8102627271076,-1.44333278682724,0.34240296372048,-1.23819270668061,2.63623293300747,-62.0670849119855,-560250.39469525,1810632.16205365,-128761.738127333,-1476950.54122605,4773248.13516835,-339445.934562559,-916700.146530805,2962615.97311471,-210684.196435226
166,"Pond pine",17,1413569,314370.458017734,89.4774623421991,682.278273830284,16.5945294640729,35.1247978832064,456.584824360914,4.92548141405332,0.392554694375156,0.66920616099596,0.296813562850154,4.45563228122625,64.1457266750072,10.1912379189945,277.875932988715,17.1348981391064,15.2154057076507,9.91880107145372,106128.645506025,19.4095611907761,25.3317356671919,404.402340841569,1.3791237564222,39.4909169796057,145.533417195217,9.06399594543015,0.721192353943857,0.885711305467969,0.279997758693659,0.337591026126373,196.216404646273,7963549.34407928,127132149.113808,433555.766969586,2688422.79467573,42918672.6729814,146364.536254269,-5275126.54940356,-84213476.4408265,-287191.230715317
983,"Palms",35,1136739,252804.893200559,84.3925087837225,236.698161697628,10.261484254521,37.2539460703162,138.297219553361,6.51142174600445,0.441436646536828,0.584276694679318,0.634549699097928,9.41371864638419,130.554021689938,6.00216446836183,271.175697170747,9.05408891470926,20.7620117007636,6.86812788906128,546748.951276048,9.53557973166309,-46.1615129062158,-34.4775354731189,-10.5005274462425,-35.3581699810427,-12.7140948959781,-50.5756744461152,-1.2391039816047,-0.24930027938715,-1.61263205730544,2.16273088844958,-53.7621622116435,-11669856.3402321,-8716089.67310032,-2654584.71959689,-25238758.7707892,-18850556.3625105,-5741152.36907846,-13568902.4305571,-10134466.6894102,-3086567.64948157
501,"Post oak / blackjack oak",6,68551,15245.3889888458,26.0275522443145,899.855882044026,3.81654855509037,15.4792391199124,112.772842509428,4.10868928942439,0.594725119543029,0.125323226485183,1.07654579264932,1.15985702321673,40.0564366376214,15.3023513386134,371.099903022674,42.7937450091971,10.0026081852059,16.8270168970758,7289.61500378303,84.9002754048771,-14.028884393307,528.755979021351,-6.18605963011551,-35.0227967610351,142.483459228779,-61.8444661189954,-0.906303228771777,4.68868184267987,-1.50560414632428,0.478152115968734,109.138465898871,-213875.799655512,8061090.58035847,-94308.8853693063,-102265.166159788,3854427.51801403,-45093.9930939865,111610.633495724,-4206663.06234444,49214.8922753197
995,"Other exotic hardwoods",53,118059,26255.7129528985,62.0365426083568,881.685977604418,10.4741484342574,28.8499426109818,482.293158314994,6.43997831527396,0.465047557422961,0.547012395076768,0.614845049761844,10.834027261261,46.1858155040899,10.3552992053972,952.868931503458,18.9880571131749,7.02735425306083,13.9633544957612,29872.6507400968,38.5969758992491,15.850727104267,-71.1829538990403,3.44679418119661,34.3194700175065,-7.47038249916767,49.0482485594821,0.549419710049385,-0.14759270927196,0.535218289946988,1.13775812501024,-12.1078568442656,416172.140944361,-1868959.20471261,90498.0386292189,473503.234762354,-2126423.52047444,102964.878747884,57331.0938179925,-257464.315761837,12466.8401186655
992,"Melaleuca",5,338040,75178.3532521688,41.0090115421252,1115.58438397823,4.86180685717667,9.3465126024354,416.576904741697,1.61410290540507,0.227913628028671,0.37341586232694,0.331996509285934,2.86688044685808,61.633373078816,38.4928069734268,641.387602502403,27.1730144534678,10.3192675373421,40.7614533158508,22772.9363537677,48.4089485860689,-20.6243615366908,474.196781475824,-5.45746068016541,-33.4629771281812,73.9329509372685,-52.8861245278954,-2.20663710776111,1.13831750171041,-3.3811107469606,0.302918797348235,230.12147438655,-1550505.53720578,35649333.148831,-410282.906873297,-469677.272612155,10798853.1237104,-124282.404722597,1080828.26459363,-24850480.0251205,286000.5021507
962,"Other hardwoods",8,1029493,228953.935701796,42.2635580170045,688.258479494275,5.46357346771663,12.7564246539477,347.164057685922,3.25207287659955,0.301830353441024,0.504409415981353,0.595228177275462,2.83187040797364,61.9689229978794,14.5401611883423,632.976423444035,15.9238639234261,15.4507483681285,14.8757823831775,204183.76838479,15.773092576646,-19.7053649808749,55.2820560502402,-9.98717490041189,-31.7987856292891,8.73366747997494,-64.6387777631097,-1.54474043593216,0.159238996164326,-3.07101817190971,0.89181156794235,12.1313106878923,-4511620.86681164,12657044.3063897,-2286602.99999149,-4023515.67919271,11287698.5283972,-2039219.00668409,488105.187618928,-1369345.77799252,247383.993307399
407,"Slash pine / hardwood",89,4105011,912933.283226951,65.6275965313369,503.630158462426,12.190911732027,30.9677289328196,440.438972177022,8.11928396948125,0.471870532665822,0.874528589633463,0.666011217860834,15.8152670777023,90.6476595266326,5.29581039967961,540.398986886825,6.89933970070997,21.8754728367008,5.59846698817956,790281.482087668,7.72854038395223,-25.0200629952957,-36.7688284243995,-9.6845611046738,-27.6014440151593,-6.80401505491719,-44.2713223936621,-0.807939873459027,-0.083482231925701,-1.19278512010124,0.865650860372025,15.5200145668701,-22841648.2568405,-33567487.2538955,-8841358.16590188,-19772892.4658491,-29057724.2218616,-7653529.30317019,3068755.79099135,4509763.03203388,1187828.86273169
507,"Sassafras / persimmon",10,9169,2039.13832969215,8.56146545970117,156.174786781547,1.84759188570182,2.01910446838694,40.3891932396461,0.427453128669987,0.235836315393769,0.258615324995715,0.231356898662507,1.23852803567833,11.3136437859121,35.8629457185332,53.4279018771182,34.3536089641615,3.93503167237851,20.9193516177924,55320.1834163511,30.8364902886425,-2.75217832621089,102.746884904428,-2.08743978667669,-24.3261886116474,192.309413797947,-53.047598100143,-1.36306881060473,2.54392020892291,-4.88343550829004,27.1291959995195,-96.3139342573303,-5612.07231512462,209515.111265088,-4256.57847993685,-152251.009800493,5683976.51837169,-115477.551869543,-146638.937485368,5474461.40710661,-111220.973389607
503,"White oak / red oak / hickory",19,250600,55732.1480445909,89.724934113328,178.409054189944,22.720526217079,19.1551292933249,191.931419394424,5.49131273274087,0.213487248362097,1.07579416451635,0.241689504911777,2.279739493071,117.669261649833,7.79560103136402,368.565035817619,18.119047826125,39.8790864538517,13.0302605257421,58287.0551885126,30.4233871016101,-27.9443275365045,-190.155981627675,-17.1585602367727,-23.7481965508231,-51.5936030681358,-43.0264626463515,-1.45884306540507,-0.990749624150384,-3.12467365671385,1.04584261029877,-4.38331827823293,-1557397.39927101,-10597801.3196381,-956283.419347847,-1628792.56132611,-11083632.1955581,-1000121.94747619,-71395.1620551057,-485830.875920007,-43838.5281283429
