fvs_run_id,PLT_CN,prescription,cycle,calendar_year,removed_merch_cuft_per_ac,base_prescription,offset_years
289515730489998::pine_plantation_long_rotation@+5y,289515730489998,pine_plantation_long_rotation@+5y,9,2067,0.0,pine_plantation_long_rotation,5
289515730489998::pine_plantation_long_rotation@+5y,289515730489998,pine_plantation_long_rotation@+5y,10,2072,0.0,pine_plantation_long_rotation,5
289515746489998::family_light_thin,289515746489998,family_light_thin,0,2022,0.0,family_light_thin,0
289515746489998::family_light_thin,289515746489998,family_light_thin,1,2027,0.0,family_light_thin,0
289515746489998::family_light_thin,289515746489998,family_light_thin,2,2032,229.71334838867188,family_light_thin,0
289515746489998::family_light_thin,289515746489998,family_light_thin,3,2037,0.0,family_light_thin,0
289515746489998::family_light_thin,289515746489998,family_light_thin,4,2042,0.0,family_light_thin,0
289515746489998::family_light_thin,289515746489998,family_light_thin,5,2047,0.0,family_light_thin,0
289515746489998::family_light_thin,289515746489998,family_light_thin,6,2052,0.0,family_light_thin,0
289515746489998::family_light_thin,289515746489998,family_light_thin,7,2057,0.0,family_light_thin,0
289515746489998::family_light_thin,289515746489998,family_light_thin,8,2062,0.0,family_light_thin,0
289515746489998::family_light_thin,289515746489998,family_light_thin,9,2067,0.0,family_light_thin,0
289515746489998::family_light_thin,289515746489998,family_light_thin,10,2072,0.0,family_light_thin,0
289515746489998::family_light_thin@+10y,289515746489998,family_light_thin@+10y,0,2022,0.0,family_light_thin,10
289515746489998::family_light_thin@+10y,289515746489998,family_light_thin@+10y,1,2027,0.0,family_light_thin,10
289515746489998::family_light_thin@+10y,289515746489998,family_light_thin@+10y,2,2032,0.0,family_light_thin,10
289515746489998::family_light_thin@+10y,289515746489998,family_light_thin@+10y,3,2037,0.0,family_light_thin,10
289515746489998::family_light_thin@+10y,289515746489998,family_light_thin@+10y,4,2042,223.7281036376953,family_light_thin,10
289515746489998::family_light_thin@+10y,289515746489998,family_light_thin@+10y,5,2047,0.0,family_light_thin,10
289515746489998::family_light_thin@+10y,289515746489998,family_light_thin@+10y,6,2052,0.0,family_light_thin,10
289515746489998::family_light_thin@+10y,289515746489998,family_light_thin@+10y,7,2057,0.0,family_light_thin,10
289515746489998::family_light_thin@+10y,289515746489998,family_light_thin@+10y,8,2062,0.0,family_light_thin,10
289515746489998::family_light_thin@+10y,289515746489998,family_light_thin@+10y,9,2067,0.0,family_light_thin,10
289515746489998::family_light_thin@+10y,289515746489998,family_light_thin@+10y,10,2072,0.0,family_light_thin,10
289515746489998::family_light_thin@+15y,289515746489998,family_light_thin@+15y,0,2022,0.0,family_light_thin,15
289515746489998::family_light_thin@+15y,289515746489998,family_light_thin@+15y,1,2027,0.0,family_light_thin,15
289515746489998::family_light_thin@+15y,289515746489998,family_light_thin@+15y,2,2032,0.0,family_light_thin,15
289515746489998::family_light_thin@+15y,289515746489998,family_light_thin@+15y,3,2037,0.0,family_light_thin,15
289515746489998::family_light_thin@+15y,289515746489998,family_light_thin@+15y,4,2042,0.0,family_light_thin,15
289515746489998::family_light_thin@+15y,289515746489998,family_light_thin@+15y,5,2047,133.94454956054688,family_light_thin,15
289515746489998::family_light_thin@+15y,289515746489998,family_light_thin@+15y,6,2052,0.0,family_light_thin,15
289515746489998::family_light_thin@+15y,289515746489998,family_light_thin@+15y,7,2057,0.0,family_light_thin,15
289515746489998::family_light_thin@+15y,289515746489998,family_light_thin@+15y,8,2062,0.0,family_light_thin,15
289515746489998::family_light_thin@+15y,289515746489998,family_light_thin@+15y,9,2067,0.0,family_light_thin,15
289515746489998::family_light_thin@+15y,289515746489998,family_light_thin@+15y,10,2072,0.0,family_light_thin,15
289515746489998::family_light_thin@+5y,289515746489998,family_light_thin@+5y,0,2022,0.0,family_light_thin,5
289515746489998::family_light_thin@+5y,289515746489998,family_light_thin@+5y,1,2027,0.0,family_light_thin,5
289515746489998::family_light_thin@+5y,289515746489998,family_light_thin@+5y,2,2032,0.0,family_light_thin,5
289515746489998::family_light_thin@+5y,289515746489998,family_light_thin@+5y,3,2037,237.31964111328125,family_light_thin,5
289515746489998::family_light_thin@+5y,289515746489998,family_light_thin@+5y,4,2042,0.0,family_light_thin,5
289515746489998::family_light_thin@+5y,289515746489998,family_light_thin@+5y,5,2047,0.0,family_light_thin,5
289515746489998::family_light_thin@+5y,289515746489998,family_light_thin@+5y,6,2052,0.0,family_light_thin,5
289515746489998::family_light_thin@+5y,289515746489998,family_light_thin@+5y,7,2057,0.0,family_light_thin,5
289515746489998::family_light_thin@+5y,289515746489998,family_light_thin@+5y,8,2062,0.0,family_light_thin,5
289515746489998::family_light_thin@+5y,289515746489998,family_light_thin@+5y,9,2067,0.0,family_light_thin,5
289515746489998::family_light_thin@+5y,289515746489998,family_light_thin@+5y,10,2072,0.0,family_light_thin,5
289515746489998::family_uneven_aged_selection,289515746489998,family_uneven_aged_selection,0,2022,0.0,family_uneven_aged_selection,0
289515746489998::family_uneven_aged_selection,289515746489998,family_uneven_aged_selection,1,2027,0.0,family_uneven_aged_selection,0
289515746489998::family_uneven_aged_selection,289515746489998,family_uneven_aged_selection,2,2032,0.0,family_uneven_aged_selection,0
289515746489998::family_uneven_aged_selection,289515746489998,family_uneven_aged_selection,3,2037,437.6733703613281,family_uneven_aged_selection,0
289515746489998::family_uneven_aged_selection,289515746489998,family_uneven_aged_selection,4,2042,0.0,family_uneven_aged_selection,0
289515746489998::family_uneven_aged_selection,289515746489998,family_uneven_aged_selection,5,2047,0.0,family_uneven_aged_selection,0
289515746489998::family_uneven_aged_selection,289515746489998,family_uneven_aged_selection,6,2052,518.7906494140625,family_uneven_aged_selection,0
289515746489998::family_uneven_aged_selection,289515746489998,family_uneven_aged_selection,7,2057,0.0,family_uneven_aged_selection,0
289515746489998::family_uneven_aged_selection,289515746489998,family_uneven_aged_selection,8,2062,0.0,family_uneven_aged_selection,0
289515746489998::family_uneven_aged_selection,289515746489998,family_uneven_aged_selection,9,2067,547.3727416992188,family_uneven_aged_selection,0
289515746489998::family_uneven_aged_selection,289515746489998,family_uneven_aged_selection,10,2072,0.0,family_uneven_aged_selection,0
289515746489998::family_uneven_aged_selection@+10y,289515746489998,family_uneven_aged_selection@+10y,0,2022,0.0,family_uneven_aged_selection,10
289515746489998::family_uneven_aged_selection@+10y,289515746489998,family_uneven_aged_selection@+10y,1,2027,0.0,family_uneven_aged_selection,10
289515746489998::family_uneven_aged_selection@+10y,289515746489998,family_uneven_aged_selection@+10y,2,2032,0.0,family_uneven_aged_selection,10
289515746489998::family_uneven_aged_selection@+10y,289515746489998,family_uneven_aged_selection@+10y,3,2037,0.0,family_uneven_aged_selection,10
289515746489998::family_uneven_aged_selection@+10y,289515746489998,family_uneven_aged_selection@+10y,4,2042,0.0,family_uneven_aged_selection,10
289515746489998::family_uneven_aged_selection@+10y,289515746489998,family_uneven_aged_selection@+10y,5,2047,524.929443359375,family_uneven_aged_selection,10
289515746489998::family_uneven_aged_selection@+10y,289515746489998,family_uneven_aged_selection@+10y,6,2052,0.0,family_uneven_aged_selection,10
289515746489998::family_uneven_aged_selection@+10y,289515746489998,family_uneven_aged_selection@+10y,7,2057,0.0,family_uneven_aged_selection,10
289515746489998::family_uneven_aged_selection@+10y,289515746489998,family_uneven_aged_selection@+10y,8,2062,564.27197265625,family_uneven_aged_selection,10
289515746489998::family_uneven_aged_selection@+10y,289515746489998,family_uneven_aged_selection@+10y,9,2067,0.0,family_uneven_aged_selection,10
289515746489998::family_uneven_aged_selection@+10y,289515746489998,family_uneven_aged_selection@+10y,10,2072,0.0,family_uneven_aged_selection,10
289515746489998::family_uneven_aged_selection@+15y,289515746489998,family_uneven_aged_selection@+15y,0,2022,0.0,family_uneven_aged_selection,15
289515746489998::family_uneven_aged_selection@+15y,289515746489998,family_uneven_aged_selection@+15y,1,2027,0.0,family_uneven_aged_selection,15
289515746489998::family_uneven_aged_selection@+15y,289515746489998,family_uneven_aged_selection@+15y,2,2032,0.0,family_uneven_aged_selection,15
289515746489998::family_uneven_aged_selection@+15y,289515746489998,family_uneven_aged_selection@+15y,3,2037,0.0,family_uneven_aged_selection,15
289515746489998::family_uneven_aged_selection@+15y,289515746489998,family_uneven_aged_selection@+15y,4,2042,0.0,family_uneven_aged_selection,15
289515746489998::family_uneven_aged_selection@+15y,289515746489998,family_uneven_aged_selection@+15y,5,2047,0.0,family_uneven_aged_selection,15
289515746489998::family_uneven_aged_selection@+15y,289515746489998,family_uneven_aged_selection@+15y,6,2052,541.6322021484375,family_uneven_aged_selection,15
289515746489998::family_uneven_aged_selection@+15y,289515746489998,family_uneven_aged_selection@+15y,7,2057,0.0,family_uneven_aged_selection,15
289515746489998::family_uneven_aged_selection@+15y,289515746489998,family_uneven_aged_selection@+15y,8,2062,0.0,family_uneven_aged_selection,15
289515746489998::family_uneven_aged_selection@+15y,289515746489998,family_uneven_aged_selection@+15y,9,2067,569.978271484375,family_uneven_aged_selection,15
289515746489998::family_uneven_aged_selection@+15y,289515746489998,family_uneven_aged_selection@+15y,10,2072,0.0,family_uneven_aged_selection,15
289515746489998::family_uneven_aged_selection@+5y,289515746489998,family_uneven_aged_selection@+5y,0,2022,0.0,family_uneven_aged_selection,5
289515746489998::family_uneven_aged_selection@+5y,289515746489998,family_uneven_aged_selection@+5y,1,2027,0.0,family_uneven_aged_selection,5
289515746489998::family_uneven_aged_selection@+5y,289515746489998,family_uneven_aged_selection@+5y,2,2032,0.0,family_uneven_aged_selection,5
289515746489998::family_uneven_aged_selection@+5y,289515746489998,family_uneven_aged_selection@+5y,3,2037,0.0,family_uneven_aged_selection,5
289515746489998::family_uneven_aged_selection@+5y,289515746489998,family_uneven_aged_selection@+5y,4,2042,497.18853759765625,family_uneven_aged_selection,5
289515746489998::family_uneven_aged_selection@+5y,289515746489998,family_uneven_aged_selection@+5y,5,2047,0.0,family_uneven_aged_selection,5
289515746489998::family_uneven_aged_selection@+5y,289515746489998,family_uneven_aged_selection@+5y,6,2052,0.0,family_uneven_aged_selection,5
289515746489998::family_uneven_aged_selection@+5y,289515746489998,family_uneven_aged_selection@+5y,7,2057,551.2408447265625,family_uneven_aged_selection,5
289515746489998::family_uneven_aged_selection@+5y,289515746489998,family_uneven_aged_selection@+5y,8,2062,0.0,family_uneven_aged_selection,5
289515746489998::family_uneven_aged_selection@+5y,289515746489998,family_uneven_aged_selection@+5y,9,2067,0.0,family_uneven_aged_selection,5
289515746489998::family_uneven_aged_selection@+5y,289515746489998,family_uneven_aged_selection@+5y,10,2072,0.0,family_uneven_aged_selection,5
289515746489998::no_management,289515746489998,no_management,0,2022,0.0,no_management,0
289515746489998::no_management,289515746489998,no_management,1,2027,0.0,no_management,0
289515746489998::no_management,289515746489998,no_management,2,2032,0.0,no_management,0
289515746489998::no_management,289515746489998,no_management,3,2037,0.0,no_management,0
289515746489998::no_management,289515746489998,no_management,4,2042,0.0,no_management,0
289515746489998::no_management,289515746489998,no_management,5,2047,0.0,no_management,0
289515746489998::no_management,289515746489998,no_management,6,2052,0.0,no_management,0
289515746489998::no_management,289515746489998,no_management,7,2057,0.0,no_management,0
289515746489998::no_management,289515746489998,no_management,8,2062,0.0,no_management,0
289515746489998::no_management,289515746489998,no_management,9,2067,0.0,no_management,0
289515746489998::no_management,289515746489998,no_management,10,2072,0.0,no_management,0
289515746489998::pine_plantation_long_rotation,289515746489998,pine_plantation_long_rotation,0,2022,0.0,pine_plantation_long_rotation,0
289515746489998::pine_plantation_long_rotation,289515746489998,pine_plantation_long_rotation,1,2027,268.5652770996094,pine_plantation_long_rotation,0
289515746489998::pine_plantation_long_rotation,289515746489998,pine_plantation_long_rotation,2,2032,0.0,pine_plantation_long_rotation,0
289515746489998::pine_plantation_long_rotation,289515746489998,pine_plantation_long_rotation,3,2037,2538.92724609375,pine_plantation_long_rotation,0
289515746489998::pine_plantation_long_rotation,289515746489998,pine_plantation_long_rotation,4,2042,0.0,pine_plantation_long_rotation,0
289515746489998::pine_plantation_long_rotation,289515746489998,pine_plantation_long_rotation,5,2047,0.0,pine_plantation_long_rotation,0
289515746489998::pine_plantation_long_rotation,289515746489998,pine_plantation_long_rotation,6,2052,0.0,pine_plantation_long_rotation,0
289515746489998::pine_plantation_long_rotation,289515746489998,pine_plantation_long_rotation,7,2057,0.0,pine_plantation_long_rotation,0
289515746489998::pine_plantation_long_rotation,289515746489998,pine_plantation_long_rotation,8,2062,0.0,pine_plantation_long_rotation,0
289515746489998::pine_plantation_long_rotation,289515746489998,pine_plantation_long_rotation,9,2067,0.0,pine_plantation_long_rotation,0
289515746489998::pine_plantation_long_rotation,289515746489998,pine_plantation_long_rotation,10,2072,0.0,pine_plantation_long_rotation,0
289515746489998::pine_plantation_long_rotation@+10y,289515746489998,pine_plantation_long_rotation@+10y,0,2022,0.0,pine_plantation_long_rotation,10
289515746489998::pine_plantation_long_rotation@+10y,289515746489998,pine_plantation_long_rotation@+10y,1,2027,0.0,pine_plantation_long_rotation,10
289515746489998::pine_plantation_long_rotation@+10y,289515746489998,pine_plantation_long_rotation@+10y,2,2032,0.0,pine_plantation_long_rotation,10
289515746489998::pine_plantation_long_rotation@+10y,289515746489998,pine_plantation_long_rotation@+10y,3,2037,319.4534912109375,pine_plantation_long_rotation,10
289515746489998::pine_plantation_long_rotation@+10y,289515746489998,pine_plantation_long_rotation@+10y,4,2042,0.0,pine_plantation_long_rotation,10
289515746489998::pine_plantation_long_rotation@+10y,289515746489998,pine_plantation_long_rotation@+10y,5,2047,3230.05908203125,pine_plantation_long_rotation,10
289515746489998::pine_plantation_long_rotation@+10y,289515746489998,pine_plantation_long_rotation@+10y,6,2052,0.0,pine_plantation_long_rotation,10
289515746489998::pine_plantation_long_rotation@+10y,289515746489998,pine_plantation_long_rotation@+10y,7,2057,0.0,pine_plantation_long_rotation,10
289515746489998::pine_plantation_long_rotation@+10y,289515746489998,pine_plantation_long_rotation@+10y,8,2062,0.0,pine_plantation_long_rotation,10
289515746489998::pine_plantation_long_rotation@+10y,289515746489998,pine_plantation_long_rotation@+10y,9,2067,0.0,pine_plantation_long_rotation,10
289515746489998::pine_plantation_long_rotation@+10y,289515746489998,pine_plantation_long_rotation@+10y,10,2072,0.0,pine_plantation_long_rotation,10
289515746489998::pine_plantation_long_rotation@+15y,289515746489998,pine_plantation_long_rotation@+15y,0,2022,0.0,pine_plantation_long_rotation,15
289515746489998::pine_plantation_long_rotation@+15y,289515746489998,pine_plantation_long_rotation@+15y,1,2027,0.0,pine_plantation_long_rotation,15
289515746489998::pine_plantation_long_rotation@+15y,289515746489998,pine_plantation_long_rotation@+15y,2,2032,0.0,pine_plantation_long_rotation,15
289515746489998::pine_plantation_long_rotation@+15y,289515746489998,pine_plantation_long_rotation@+15y,3,2037,0.0,pine_plantation_long_rotation,15
289515746489998::pine_plantation_long_rotation@+15y,289515746489998,pine_plantation_long_rotation@+15y,4,2042,318.37457275390625,pine_plantation_long_rotation,15
289515746489998::pine_plantation_long_rotation@+15y,289515746489998,pine_plantation_long_rotation@+15y,5,2047,0.0,pine_plantation_long_rotation,15
289515746489998::pine_plantation_long_rotation@+15y,289515746489998,pine_plantation_long_rotation@+15y,6,2052,3591.178466796875,pine_plantation_long_rotation,15
289515746489998::pine_plantation_long_rotation@+15y,289515746489998,pine_plantation_long_rotation@+15y,7,2057,0.0,pine_plantation_long_rotation,15
289515746489998::pine_plantation_long_rotation@+15y,289515746489998,pine_plantation_long_rotation@+15y,8,2062,0.0,pine_plantation_long_rotation,15
289515746489998::pine_plantation_long_rotation@+15y,289515746489998,pine_plantation_long_rotation@+15y,9,2067,0.0,pine_plantation_long_rotation,15
289515746489998::pine_plantation_long_rotation@+15y,289515746489998,pine_plantation_long_rotation@+15y,10,2072,0.0,pine_plantation_long_rotation,15
289515746489998::pine_plantation_long_rotation@+5y,289515746489998,pine_plantation_long_rotation@+5y,0,2022,0.0,pine_plantation_long_rotation,5
289515746489998::pine_plantation_long_rotation@+5y,289515746489998,pine_plantation_long_rotation@+5y,1,2027,0.0,pine_plantation_long_rotation,5
289515746489998::pine_plantation_long_rotation@+5y,289515746489998,pine_plantation_long_rotation@+5y,2,2032,283.9898376464844,pine_plantation_long_rotation,5
289515746489998::pine_plantation_long_rotation@+5y,289515746489998,pine_plantation_long_rotation@+5y,3,2037,0.0,pine_plantation_long_rotation,5
289515746489998::pine_plantation_long_rotation@+5y,289515746489998,pine_plantation_long_rotation@+5y,4,2042,2941.784423828125,pine_plantation_long_rotation,5
289515746489998::pine_plantation_long_rotation@+5y,289515746489998,pine_plantation_long_rotation@+5y,5,2047,0.0,pine_plantation_long_rotation,5
289515746489998::pine_plantation_long_rotation@+5y,289515746489998,pine_plantation_long_rotation@+5y,6,2052,0.0,pine_plantation_long_rotation,5
289515746489998::pine_plantation_long_rotation@+5y,289515746489998,pine_plantation_long_rotation@+5y,7,2057,0.0,pine_plantation_long_rotation,5
289515746489998::pine_plantation_long_rotation@+5y,289515746489998,pine_plantation_long_rotation@+5y,8,2062,0.0,pine_plantation_long_rotation,5
289515746489998::pine_plantation_long_rotation@+5y,289515746489998,pine_plantation_long_rotation@+5y,9,2067,0.0,pine_plantation_long_rotation,5
289515746489998::pine_plantation_long_rotation@+5y,289515746489998,pine_plantation_long_rotation@+5y,10,2072,0.0,pine_plantation_long_rotation,5
289515746489998::pine_plantation_short_rotation,289515746489998,pine_plantation_short_rotation,0,2022,0.0,pine_plantation_short_rotation,0
289515746489998::pine_plantation_short_rotation,289515746489998,pine_plantation_short_rotation,1,2027,1971.60693359375,pine_plantation_short_rotation,0
289515746489998::pine_plantation_short_rotation,289515746489998,pine_plantation_short_rotation,2,2032,0.0,pine_plantation_short_rotation,0
289515746489998::pine_plantation_short_rotation,289515746489998,pine_plantation_short_rotation,3,2037,0.0,pine_plantation_short_rotation,0
289515746489998::pine_plantation_short_rotation,289515746489998,pine_plantation_short_rotation,4,2042,0.0,pine_plantation_short_rotation,0
289515746489998::pine_plantation_short_rotation,289515746489998,pine_plantation_short_rotation,5,2047,0.0,pine_plantation_short_rotation,0
289515746489998::pine_plantation_short_rotation,289515746489998,pine_plantation_short_rotation,6,2052,0.0,pine_plantation_short_rotation,0
289515746489998::pine_plantation_short_rotation,289515746489998,pine_plantation_short_rotation,7,2057,0.0,pine_plantation_short_rotation,0
289515746489998::pine_plantation_short_rotation,289515746489998,pine_plantation_short_rotation,8,2062,0.0,pine_plantation_short_rotation,0
289515746489998::pine_plantation_short_rotation,289515746489998,pine_plantation_short_rotation,9,2067,0.0,pine_plantation_short_rotation,0
289515746489998::pine_plantation_short_rotation,289515746489998,pine_plantation_short_rotation,10,2072,0.0,pine_plantation_short_rotation,0
289515746489998::pine_plantation_short_rotation@+10y,289515746489998,pine_plantation_short_rotation@+10y,0,2022,0.0,pine_plantation_short_rotation,10
289515746489998::pine_plantation_short_rotation@+10y,289515746489998,pine_plantation_short_rotation@+10y,1,2027,0.0,pine_plantation_short_rotation,10
289515746489998::pine_plantation_short_rotation@+10y,289515746489998,pine_plantation_short_rotation@+10y,2,2032,0.0,pine_plantation_short_rotation,10
289515746489998::pine_plantation_short_rotation@+10y,289515746489998,pine_plantation_short_rotation@+10y,3,2037,2917.822509765625,pine_plantation_short_rotation,10
289515746489998::pine_plantation_short_rotation@+10y,289515746489998,pine_plantation_short_rotation@+10y,4,2042,0.0,pine_plantation_short_rotation,10
289515746489998::pine_plantation_short_rotation@+10y,289515746489998,pine_plantation_short_rotation@+10y,5,2047,0.0,pine_plantation_short_rotation,10
289515746489998::pine_plantation_short_rotation@+10y,289515746489998,pine_plantation_short_rotation@+10y,6,2052,0.0,pine_plantation_short_rotation,10
289515746489998::pine_plantation_short_rotation@+10y,289515746489998,pine_plantation_short_rotation@+10y,7,2057,0.0,pine_plantation_short_rotation,10
289515746489998::pine_plantation_short_rotation@+10y,289515746489998,pine_plantation_short_rotation@+10y,8,2062,0.0,pine_plantation_short_rotation,10
289515746489998::pine_plantation_short_rotation@+10y,289515746489998,pine_plantation_short_rotation@+10y,9,2067,0.0,pine_plantation_short_rotation,10
289515746489998::pine_plantation_short_rotation@+10y,289515746489998,pine_plantation_short_rotation@+10y,10,2072,0.0,pine_plantation_short_rotation,10
289515746489998::pine_plantation_short_rotation@+15y,289515746489998,pine_plantation_short_rotation@+15y,0,2022,0.0,pine_plantation_short_rotation,15
289515746489998::pine_plantation_short_rotation@+15y,289515746489998,pine_plantation_short_rotation@+15y,1,2027,0.0,pine_plantation_short_rotation,15
289515746489998::pine_plantation_short_rotation@+15y,289515746489998,pine_plantation_short_rotation@+15y,2,2032,0.0,pine_plantation_short_rotation,15
289515746489998::pine_plantation_short_rotation@+15y,289515746489998,pine_plantation_short_rotation@+15y,3,2037,0.0,pine_plantation_short_rotation,15
289515746489998::pine_plantation_short_rotation@+15y,289515746489998,pine_plantation_short_rotation@+15y,4,2042,3314.590087890625,pine_plantation_short_rotation,15
289515746489998::pine_plantation_short_rotation@+15y,289515746489998,pine_plantation_short_rotation@+15y,5,2047,0.0,pine_plantation_short_rotation,15
289515746489998::pine_plantation_short_rotation@+15y,289515746489998,pine_plantation_short_rotation@+15y,6,2052,0.0,pine_plantation_short_rotation,15
289515746489998::pine_plantation_short_rotation@+15y,289515746489998,pine_plantation_short_rotation@+15y,7,2057,0.0,pine_plantation_short_rotation,15
289515746489998::pine_plantation_short_rotation@+15y,289515746489998,pine_plantation_short_rotation@+15y,8,2062,0.0,pine_plantation_short_rotation,15
289515746489998::pine_plantation_short_rotation@+15y,289515746489998,pine_plantation_short_rotation@+15y,9,2067,0.0,pine_plantation_short_rotation,15
289515746489998::pine_plantation_short_rotation@+15y,289515746489998,pine_plantation_short_rotation@+15y,10,2072,0.0,pine_plantation_short_rotation,15
289515746489998::pine_plantation_short_rotation@+5y,289515746489998,pine_plantation_short_rotation@+5y,0,2022,0.0,pine_plantation_short_rotation,5
289515746489998::pine_plantation_short_rotation@+5y,289515746489998,pine_plantation_short_rotation@+5y,1,2027,0.0,pine_plantation_short_rotation,5
289515746489998::pine_plantation_short_rotation@+5y,289515746489998,pine_plantation_short_rotation@+5y,2,2032,2471.960205078125,pine_plantation_short_rotation,5
289515746489998::pine_plantation_short_rotation@+5y,289515746489998,pine_plantation_short_rotation@+5y,3,2037,0.0,pine_plantation_short_rotation,5
289515746489998::pine_plantation_short_rotation@+5y,289515746489998,pine_plantation_short_rotation@+5y,4,2042,0.0,pine_plantation_short_rotation,5
289515746489998::pine_plantation_short_rotation@+5y,289515746489998,pine_plantation_short_rotation@+5y,5,2047,0.0,pine_plantation_short_rotation,5
289515746489998::pine_plantation_short_rotation@+5y,289515746489998,pine_plantation_short_rotation@+5y,6,2052,0.0,pine_plantation_short_rotation,5
289515746489998::pine_plantation_short_rotation@+5y,289515746489998,pine_plantation_short_rotation@+5y,7,2057,0.0,pine_plantation_short_rotation,5
289515746489998::pine_plantation_short_rotation@+5y,289515746489998,pine_plantation_short_rotation@+5y,8,2062,0.0,pine_plantation_short_rotation,5
289515746489998::pine_plantation_short_rotation@+5y,289515746489998,pine_plantation_short_rotation@+5y,9,2067,0.0,pine_plantation_short_rotation,5
289515746489998::pine_plantation_short_rotation@+5y,289515746489998,pine_plantation_short_rotation@+5y,10,2072,0.0,pine_plantation_short_rotation,5
289515763489998::family_light_thin,289515763489998,family_light_thin,0,2022,0.0,family_light_thin,0
289515763489998::family_light_thin,289515763489998,family_light_thin,1,2027,0.0,family_light_thin,0
289515763489998::family_light_thin,289515763489998,family_light_thin,2,2032,2.384809970855713,family_light_thin,0
289515763489998::family_light_thin,289515763489998,family_light_thin,3,2037,0.0,family_light_thin,0
289515763489998::family_light_thin,289515763489998,family_light_thin,4,2042,0.0,family_light_thin,0
289515763489998::family_light_thin,289515763489998,family_light_thin,5,2047,0.0,family_light_thin,0
289515763489998::family_light_thin,289515763489998,family_light_thin,6,2052,0.0,family_light_thin,0
289515763489998::family_light_thin,289515763489998,family_light_thin,7,2057,0.0,family_light_thin,0
289515763489998::family_light_thin,289515763489998,family_light_thin,8,2062,0.0,family_light_thin,0
289515763489998::family_light_thin,289515763489998,family_light_thin,9,2067,0.0,family_light_thin,0
289515763489998::family_light_thin,289515763489998,family_light_thin,10,2072,0.0,family_light_thin,0
289515763489998::family_light_thin@+10y,289515763489998,family_light_thin@+10y,0,2022,0.0,family_light_thin,10
289515763489998::family_light_thin@+10y,289515763489998,family_light_thin@+10y,1,2027,0.0,family_light_thin,10
289515763489998::family_light_thin@+10y,289515763489998,family_light_thin@+10y,2,2032,0.0,family_light_thin,10
289515763489998::family_light_thin@+10y,289515763489998,family_light_thin@+10y,3,2037,0.0,family_light_thin,10
289515763489998::family_light_thin@+10y,289515763489998,family_light_thin@+10y,4,2042,85.30928802490234,family_light_thin,10
289515763489998::family_light_thin@+10y,289515763489998,family_light_thin@+10y,5,2047,0.0,family_light_thin,10
289515763489998::family_light_thin@+10y,289515763489998,family_light_thin@+10y,6,2052,0.0,family_light_thin,10
289515763489998::family_light_thin@+10y,289515763489998,family_light_thin@+10y,7,2057,0.0,family_light_thin,10
289515763489998::family_light_thin@+10y,289515763489998,family_light_thin@+10y,8,2062,0.0,family_light_thin,10
289515763489998::family_light_thin@+10y,289515763489998,family_light_thin@+10y,9,2067,0.0,family_light_thin,10
289515763489998::family_light_thin@+10y,289515763489998,family_light_thin@+10y,10,2072,0.0,family_light_thin,10
289515763489998::family_light_thin@+15y,289515763489998,family_light_thin@+15y,0,2022,0.0,family_light_thin,15
289515763489998::family_light_thin@+15y,289515763489998,family_light_thin@+15y,1,2027,0.0,family_light_thin,15
289515763489998::family_light_thin@+15y,289515763489998,family_light_thin@+15y,2,2032,0.0,family_light_thin,15
289515763489998::family_light_thin@+15y,289515763489998,family_light_thin@+15y,3,2037,0.0,family_light_thin,15
289515763489998::family_light_thin@+15y,289515763489998,family_light_thin@+15y,4,2042,0.0,family_light_thin,15
289515763489998::family_light_thin@+15y,289515763489998,family_light_thin@+15y,5,2047,161.87843322753906,family_light_thin,15
289515763489998::family_light_thin@+15y,289515763489998,family_light_thin@+15y,6,2052,0.0,family_light_thin,15
289515763489998::family_light_thin@+15y,289515763489998,family_light_thin@+15y,7,2057,0.0,family_light_thin,15
289515763489998::family_light_thin@+15y,289515763489998,family_light_thin@+15y,8,2062,0.0,family_light_thin,15
289515763489998::family_light_thin@+15y,289515763489998,family_light_thin@+15y,9,2067,0.0,family_light_thin,15
289515763489998::family_light_thin@+15y,289515763489998,family_light_thin@+15y,10,2072,0.0,family_light_thin,15
289515763489998::family_light_thin@+5y,289515763489998,family_light_thin@+5y,0,2022,0.0,family_light_thin,5
289515763489998::family_light_thin@+5y,289515763489998,family_light_thin@+5y,1,2027,0.0,family_light_thin,5
289515763489998::family_light_thin@+5y,289515763489998,family_light_thin@+5y,2,2032,0.0,family_light_thin,5
289515763489998::family_light_thin@+5y,289515763489998,family_light_thin@+5y,3,2037,22.0745906829834,family_light_thin,5
289515763489998::family_light_thin@+5y,289515763489998,family_light_thin@+5y,4,2042,0.0,family_light_thin,5
289515763489998::family_light_thin@+5y,289515763489998,family_light_thin@+5y,5,2047,0.0,family_light_thin,5
289515763489998::family_light_thin@+5y,289515763489998,family_light_thin@+5y,6,2052,0.0,family_light_thin,5
289515763489998::family_light_thin@+5y,289515763489998,family_light_thin@+5y,7,2057,0.0,family_light_thin,5
289515763489998::family_light_thin@+5y,289515763489998,family_light_thin@+5y,8,2062,0.0,family_light_thin,5
289515763489998::family_light_thin@+5y,289515763489998,family_light_thin@+5y,9,2067,0.0,family_light_thin,5
289515763489998::family_light_thin@+5y,289515763489998,family_light_thin@+5y,10,2072,0.0,family_light_thin,5
289515763489998::family_uneven_aged_selection,289515763489998,family_uneven_aged_selection,0,2022,0.0,family_uneven_aged_selection,0
